date,adresse,commune,insee,cote_archives,longitude,latitude
1968,11 rue du Pré-Botté,Rennes,35238,799W,-1.67675,48.109402
1968,9 rue du Pré-Botté,Rennes,35238,799W,-1.677039,48.109395
1969,9 rue du Pré-Botté,Rennes,35238,799W,-1.677039,48.109395
1970,16 rue du Pré-Botté,Rennes,35238,799W,-1.678596,48.10927
1970,26 rue du Pré-Botté,Rennes,35238,799W,-1.67799,48.109314
1967,Cours Président-Kennedy,Rennes,35238,799W,-1.709108,48.12139
1968,Cours Président-Kennedy,Rennes,35238,799W,-1.709108,48.12139
1967,Cours Président-Kennedy,Rennes,35238,799W,-1.709108,48.12139
1967,Cours Président-Kennedy,Rennes,35238,799W,-1.709108,48.12139
1968,Cours Président-Kennedy,Rennes,35238,799W,-1.709108,48.12139
sans date,rue du Bourbonnais,Rennes,35238,799W,-1.710354,48.120549
1967,rue du Bourbonnais,Rennes,35238,799W,-1.710354,48.120549
1921,rue du Pré-Perché,Rennes,35238,799W,-1.681509,48.107064
1929,23 rue du Pré-Perché,Rennes,35238,799W,-1.681509,48.107064
1960,rue Frédéric-Le-Guyader,Rennes,35238,760W,-1.697038,48.086566
1931,25 rue du Pré-Perché,Rennes,35238,799W,-1.681509,48.107064
1937,rue du Pré-Perché,Rennes,35238,799W,-1.681509,48.107064
1937,rue du Pré-Perché,Rennes,35238,799W,-1.681509,48.107064
1947,4 rue du Pré-Perché,Rennes,35238,799W,-1.681509,48.107064
1953,11 rue du Pré-Perché,Rennes,35238,799W,-1.681747,48.107039
1929,rue du Puits-Maugier,Rennes,35238,799W,-1.682567,48.105746
sans date,Rue du Puits-Mauger,Rennes,35238,799W,-1.682567,48.105746
1931,Rue du Puits-Mauger,Rennes,35238,799W,-1.682567,48.105746
1931,rue du Puits-Maugier,Rennes,35238,799W,-1.682567,48.105746
1939,rue du Puits-Maugier,Rennes,35238,799W,-1.682567,48.105746
1964,5 rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.68818280000005,48.1203948
1940,rue du Puits-Maugier,Rennes,35238,799W,-1.682567,48.105746
1947,rue du Puits-Mauger,Rennes,35238,799W,-1.682567,48.105746
1955,4 rue du Puits-Mauger,Rennes,35238,799W,-1.681286,48.1059
1929,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1929,2 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6883286,48.118021
1933,avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.687301,48.118311
1936,avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.687301,48.118311
1942,avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.687301,48.118311
1943,2 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6883286,48.118021
1947,2 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6883286,48.118021
1949,12 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6895127,48.1184169
1952,24 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6906223,48.1187857
1953,13 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,48.1178972,48.1178972
1953,18 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6901155,48.1185605
1953,2 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6883286,48.118021
1954,2 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6883286,48.118021
1955,26 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.687301,48.118311
1955,12 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6895127,48.1184169
1956,12 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6895127,48.1184169
1956,12 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.687301,48.118311
1956,2 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6883286,48.118021
1956,22 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.6903918,48.1187417
1959,26 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.68432000000007,48.1180615
1960,14 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.687301,48.118311
1963,12 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.687301,48.118311
1963,2 avenue du 41ème-Régiment-d'Infanterie,Rennes,35238,799W,-1.687301,48.118311
1929,67 rue Legraverend,Rennes,35238,799W,-1.68313,48.117385
1927,61 rue Legraverend,Rennes,35238,799W,-1.68313,48.117385
sans date,rue Legraverend,Rennes,35238,799W,-1.68313,48.117385
sans date,rue Legraverend,Rennes,35238,799W,-1.68313,48.117385
sans date,rue Legraverend,Rennes,35238,799W,-1.68313,48.117385
1939,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1939,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1939,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1939,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1939,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1939,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1939,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1940,rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.688862,48.12094
1967,18 rue du 410ème Régiment d'Infanterie,Rennes,35238,799W,-1.68875920000005,48.1211671
1935,57 rue de Riaval,Rennes,35238,799W,-1.665543,48.099263
1951,6 rue Saint-Alphonse,Rennes,35238,799W,-1.667636,48.115901
1951,rue Saint-Alphonse,Rennes,35238,799W,-1.667693,48.115701
1952,10 rue Saint-Alphonse,Rennes,35238,799W,-1.667693,48.115701
1952,rue Saint-Alphonse,Rennes,35238,799W,-1.667693,48.115701
1952,4 rue Saint-Alphonse,Rennes,35238,799W,-1.667641,48.115784
1953,rue Saint-Alphonse,Rennes,35238,799W,-1.667693,48.115701
1953,rue Saint-Alphonse,Rennes,35238,799W,-1.667693,48.115701
1953,rue Saint-Alphonse,Rennes,35238,799W,-1.667693,48.115701
1954,4 rue Saint-Alphonse,Rennes,35238,799W,-1.667641,48.115784
1955,rue Saint-Alphonse,Rennes,35238,799W,-1.667693,48.115701
1957,3 rue Saint-Alphonse,Rennes,35238,799W,-1.667716,48.115692
1960,rue Saint-Alphonse,Rennes,35238,799W,-1.667693,48.115701
1966,2 rue Saint-Alphonse,Rennes,35238,799W,-1.667644,48.115638
1965,avenue du Général-George-Patton,Rennes,35238,761W,-1.661442,48.132739
1908,Contour-Saint-Aubin,Rennes,35238,799W,-1.680164,48.115169
1935,Contour-Saint-Aubin,Rennes,35238,799W,-1.680164,48.115169
1958,Contour-Saint-Aubin,Rennes,35238,799W,-1.680164,48.115169
sans date,Place Saint-Anne,Rennes,35238,799W,-1.680324,48.114265
1934,12 Place Saint-Anne,Rennes,35238,799W,-1.680551,48.114141
1934,12A Place Saint-Anne,Rennes,35238,799W,-1.680324,48.114265
1936,Place Saint-Anne,Rennes,35238,799W,-1.680324,48.114265
1947,23 Place Saint-Anne,Rennes,35238,799W,-1.679562,48.114552
1954,11 Place Saint-Anne,Rennes,35238,799W,-1.680409,48.114085
1954,15 Place Saint-Anne,Rennes,35238,799W,-1.680957,48.114315
1957,21 Place Saint-Anne,Rennes,35238,799W,-1.679919,48.11456
1959,18 Place Saint-Anne,Rennes,35238,799W,-1.68039,48.114185
1961,12 Place Saint-Anne,Rennes,35238,799W,-1.680551,48.114141
1961,16 Place Saint-Anne,Rennes,35238,799W,-1.681127,48.114352
1966,11 Place Saint-Anne,Rennes,35238,799W,-1.680409,48.114085
1966,4 Place Saint-Anne,Rennes,35238,799W,-1.679928,48.114251
1967,5 Place Saint-Anne,Rennes,35238,799W,-1.67998,48.114198
1970,20 Place Saint-Anne,Rennes,35238,799W,-1.680014,48.114566
1970,16 Place Saint-Anne,Rennes,35238,799W,-1.681127,48.114352
1936,19 passage Sergent-Guihard,Rennes,35238,799W,-1.67228,48.111715
1942,passage Sergent-Guihard,Rennes,35238,799W,-1.672193,48.111566
1950,20 passage Sergent-Guihard,Rennes,35238,799W,-1.672193,48.111566
1952,passage Sergent-Guihard,Rennes,35238,799W,-1.672193,48.111566
1953,passage Sergent-Guihard,Rennes,35238,799W,-1.672193,48.111566
1957,19 passage Sergent-Guihard,Rennes,35238,799W,-1.67228,48.111715
1954,rue Frédéric-Le-Guyader,Rennes,35238,760W,-1.697039,48.086567
1959,20 passage Sergent-Guihard,Rennes,35238,799W,-1.672193,48.111566
1963,5 passage Sergent-Guihard,Rennes,35238,799W,-1.672193,48.111566
1968,26 et 28 avenue Sergent-Maginot,Rennes,35238,799W,-1.668433,48.109834
1962,98 avenue Sergent-Maginot,Rennes,35238,799W,-1.661624,48.109839
1965,100 avenue Sergent-Maginot,Rennes,35238,799W,-1.661403,48.109841
1966,66 avenue Sergent-Maginot,Rennes,35238,799W,-1.66369,48.109951
1967,92 avenue Sergent-Maginot,Rennes,35238,799W,-1.662069,48.109837
1968,46 et 48 avenue Sergent-Maginot,Rennes,35238,799W,-1.666156,48.109827
1968,46 et 48 avenue Sergent-Maginot,Rennes,35238,799W,-1.666156,48.109827
1968,46 et 48 avenue Sergent-Maginot,Rennes,35238,799W,-1.666156,48.109827
1968,28 avenue Sergent-Maginot,Rennes,35238,799W,-1.668433,48.109834
1969,44 avenue Sergent-Maginot,Rennes,35238,799W,-1.666572,48.109811
1971,38 avenue Sergent-Maginot,Rennes,35238,799W,-1.667416,48.109802
1971,22 avenue Sergent-Maginot,Rennes,35238,799W,-1.668827,48.109831
1968,10 avenue Sergent-Maginot,Rennes,35238,799W,-1.670289,48.109796
1912,Passage bel Air,Rennes,35238,799W,-1.678824,48.105546
1934,rue Théophile-Busnel,Rennes,35238,799W,-1.669711,48.094445
1962,rue de Trégain,Rennes,35238,799W,-1.726696,48.117141
1912,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1924,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1924,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1926,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1926,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1926,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1927,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1927,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1928,63 rue Marçais-Martin,Rennes,35238,777W,-1.677967,48.098029
1928,54 rue Marçais-Martin,Rennes,35238,777W,-1.678061,48.097936
1928,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1929,59 rue Marçais-Martin,Rennes,35238,777W,-1.677995,48.098217
1929,44 rue Marçais-Martin,Rennes,35238,777W,-1.678149,48.098524
1929,46 rue Marçais-Martin,Rennes,35238,777W,-1.678139,48.098452
1929,47 rue Marçais-Martin,Rennes,35238,777W,-1.678067,48.098701
1933,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1929,49 rue Marçais-Martin,Rennes,35238,777W,-1.678049,48.09859
1929,35 rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1929,28 rue Marçais-Martin,Rennes,35238,777W,-1.678367,48.099795
1929,42 rue Marçais-Martin,Rennes,35238,777W,-1.678165,48.098628
1930,57rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1930,53 rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1930,53 rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1931,38 rue Marçais-Martin,Rennes,35238,777W,-1.678201,48.098863
1931,58 rue Marçais-Martin,Rennes,35238,777W,-1.678049,48.097852
1932,36 rue Marçais-Martin,Rennes,35238,777W,-1.678256,48.099004
1932,58 rue Marçais-Martin,Rennes,35238,777W,-1.678049,48.097852
1933,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1933,5 rue Marçais-Martin,Rennes,35238,777W,-1.678761,48.101254
1933,43 rue Marçais-Martin,Rennes,35238,777W,-1.678097,48.098888
1934,59 rue Marçais-Martin,Rennes,35238,777W,-1.677995,48.098217
1934,37 rue Marçais-Martin,Rennes,35238,777W,-1.678225,48.09972
1934,44 rue Marçais-Martin,Rennes,35238,777W,-1.678149,48.098524
1934,61 rue Marçais-Martin,Rennes,35238,777W,-1.677978,48.098107
1935,57 rue Marçais-Martin,Rennes,35238,777W,-1.678006,48.098291
1935,3 rue Marçais-Martin,Rennes,35238,777W,-1.678826,48.101412
1936,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1965,avenue du Général-George-Patton,Rennes,35238,761W,-1.661442,48.132739
1936,40 rue Marçais-Martin,Rennes,35238,777W,-1.678186,48.098768
1947,45 rue Marçais-Martin,Rennes,35238,777W,-1.678078,48.098789
sans date,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1947,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1948,46 rue Marçais-Martin,Rennes,35238,777W,-1.678139,48.098452
1949,7 rue Marçais-Martin,Rennes,35238,777W,-1.67872,48.101153
1949,9 rue Marçais-Martin,Rennes,35238,777W,-1.678696,48.101096
1949,8 rue Marçais-Martin,Rennes,35238,777W,-1.678892,48.101241
1949,8 rue Marçais-Martin,Rennes,35238,777W,-1.678892,48.101241
1951,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1951,65 rue Marçais-Martin,Rennes,35238,777W,-1.677956,48.097934
1951,12 rue Marçais-Martin,Rennes,35238,777W,-1.678823,48.101094
1952,25 rue Marçais-Martin,Rennes,35238,777W,-1.678484,48.1006
1929,rue François-Lanno,Rennes,35238,760W,-1.664972,48.1221
1953,57 rue Marçais-Martin,Rennes,35238,777W,-1.678006,48.098291
1953,31 rue Marçais-Martin,Rennes,35238,777W,-1.678394,48.100382
1953,23 rue Marçais-Martin,Rennes,35238,777W,-1.678506,48.100655
1953,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1953,50 rue Marçais-Martin,Rennes,35238,777W,-1.678102,48.098201
1954,18 rue Marçais-Martin,Rennes,35238,777W,-1.67869,48.100774
1954,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
sans date,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
sans date,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1959,rue Frédéric-Le-Guyader,Rennes,35238,760W,-1.69704,48.086568
sans date,rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1954,38 rue Marcais-Martin,Rennes,35238,777W,-1.678201,48.098863
1955,34 rue Marçais-Martin,Rennes,35238,777W,-1.678275,48.099139
1957,12 rue Marçais-Martin,Rennes,35238,777W,-1.678823,48.101094
1957,30 rue Marçais-Martin,Rennes,35238,777W,-1.678317,48.099647
1957,1 rue Marçais-Martin,Rennes,35238,777W,-1.678385,48.099773
1958,7 rue Marçais-Martin,Rennes,35238,777W,-1.67872,48.101153
1957,51 rue Marçais-Martin,Rennes,35238,777W,-1.678036,48.098508
1958,6 rue Marçais-Martin,Rennes,35238,777W,-1.678948,48.10138
1959,22 rue Marçais-Martin,Rennes,35238,777W,-1.678555,48.100448
1960,30 rue Marçais-Martin,Rennes,35238,777W,-1.678317,48.099647
1960,42 rue Marçais-Martin,Rennes,35238,777W,-1.678165,48.098628
1960,15 rue Marçais-Martin,Rennes,35238,777W,-1.678619,48.100928
1961,16 rue Marçais-Martin,Rennes,35238,777W,-1.678736,48.100883
1962,55 rue Marçais-Martin,Rennes,35238,777W,-1.678021,48.0984
1964,21 rue Marçais-Martin,Rennes,35238,777W,-1.67853,48.10071
1964,31 rue Marçais-Martin,Rennes,35238,777W,-1.678394,48.100382
1939,rue Max-Jacob,Rennes,35238,777W,-1.709348,48.110368
1966,14 rue Marçais-Martin,Rennes,35238,777W,-1.678779,48.100988
1967,7 rue Marçais-Martin,Rennes,35238,777W,-1.67872,48.101153
1967,15 rue Marçais-Martin,Rennes,35238,777W,-1.678619,48.100928
1968,22 rue Marçais-Martin,Rennes,35238,777W,-1.678555,48.100448
1971,15 rue Marçais-Martin,Rennes,35238,777W,-1.678619,48.100928
1918,rue Marcelin-Berthelot,Rennes,35238,777W,-1.681055,48.097967
1921,rue Marcelin-Berthelot,Rennes,35238,777W,-1.681055,48.097967
1928,rue Marcelin-Berthelot,Rennes,35238,777W,-1.681055,48.097967
1928,rue Marcelin-Berthelot,Rennes,35238,777W,-1.681055,48.097967
1935,rue Marcelin-Berthelot,Rennes,35238,777W,-1.681055,48.097967
1950,rue Marcelin-Berthelot,Rennes,35238,777W,-1.681055,48.097967
1955,rue Marcelin-Berthelot,Rennes,35238,777W,-1.681055,48.097967
1951,8 rue Marcelin-Berthelot,Rennes,35238,777W,-1.680833,48.097935
1964,8 rue Marcelin-Berthelot,Rennes,35238,777W,-1.680833,48.097935
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1954,12 rue Marcelin-Berthelot,Rennes,35238,777W,-1.680555,48.097924
1953,16 rue Marcelin-Berthelot,Rennes,35238,777W,-1.680264,48.097912
1933,rue Marceau,Rennes,35238,777W,-1.701132,48.109092
1946,19 rue Marceau,Rennes,35238,777W,-1.70124,48.109315
1952,17 rue Marceau,Rennes,35238,777W,-1.701187,48.109162
1950,rue Marceau,Rennes,35238,777W,-1.701132,48.109092
1959,19 rue Marceau,Rennes,35238,777W,-1.70124,48.109315
1959,8 rue Marceau,Rennes,35238,777W,-1.700918,48.108644
1959,15 rue Marceau,Rennes,35238,777W,-1.701148,48.10905
1961,8 rue Marceau,Rennes,35238,777W,-1.700918,48.108644
1970,7 rue Marceau,Rennes,35238,777W,-1.700976,48.108609
1929,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1934,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1935,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1935,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1936,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1936,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1936,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1936,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1936,rue Marcel Planiol,Rennes,35238,777W,-1.651188,48.102396
1936,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1960,rue Frédéric-Le-Guyader,Rennes,35238,760W,-1.697041,48.086569
1936,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1937,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1931,place de la Gare,Rennes,35238,761W,-1.67275,48.104224
1938,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1938,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1938,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1938,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1940,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1946,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1947,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1949,34 rue Marcel-Planiol,Rennes,35238,777W,-1.650121,48.102092
1954,38 rue Marcel-Planiol,Rennes,35238,777W,-1.649872,48.102144
1954,3 rue Marcel-Planiol,Rennes,35238,777W,-1.652491,48.1027
1955,21 rue Marcel-Planiol,Rennes,35238,777W,-1.651222,48.102466
1956,24 rue Marcel-Planiol,Rennes,35238,777W,-1.650934,48.102273
1956,4 rue Marcel-Planiol,Rennes,35238,777W,-1.652363,48.102593
1957,9 rue Marcel-Planiol,Rennes,35238,777W,-1.652098,48.102627
1961,avenue du Général-George-Patton,Rennes,35238,761W,-1.661442,48.132739
1958,2 rue Marcel-Planiol,Rennes,35238,777W,-1.652559,48.10263
1957,6bis rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1961,17 rue Marcel-Planiol,Rennes,35238,777W,-1.651523,48.102521
1961,6 rue Marcel-Planiol,Rennes,35238,777W,-1.652122,48.102546
1961,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1961,rue Marcel-Planiol,Rennes,35238,777W,-1.651188,48.102396
1961,26 rue Marcel-Planiol,Rennes,35238,777W,-1.650844,48.102245
1962,34 rue Marcel-Planiol,Rennes,35238,777W,-1.650121,48.102092
1963,20 rue Marcel-Planiol,Rennes,35238,777W,-1.651143,48.102339
1964,13 rue Marcel-Planiol,Rennes,35238,777W,-1.651802,48.102573
1964,4 rue Marcel-Planiol,Rennes,35238,777W,-1.652363,48.102593
1965,22 rue Marcel-Planiol,Rennes,35238,777W,-1.651038,48.102306
1965,24 rue Marcel-Planiol,Rennes,35238,777W,-1.650934,48.102273
1931,place de la Gare,Rennes,35238,761W,-1.67275,48.104224
1965,19 rue Marcel-Planiol,Rennes,35238,777W,-1.651353,48.10249
1965,11 rue Marcel-Planiol,Rennes,35238,777W,-1.651945,48.102599
1965,18 rue Marcel-Planiol,Rennes,35238,777W,-1.65125,48.102374
1966,35 rue Marcel-Planiol,Rennes,35238,777W,-1.650433,48.102209
1966,16 rue Marcel-Planiol,Rennes,35238,777W,-1.65139,48.102408
1967,15 rue Marcel-Planiol,Rennes,35238,777W,-1.651662,48.102547
1968,21 rue Marcel-Planiol,Rennes,35238,777W,-1.651222,48.102466
1969,12 rue Marcel-Planiol,Rennes,35238,777W,-1.651645,48.102455
1969,12 rue Marcel-Planiol,Rennes,35238,777W,-1.651645,48.102455
1969,10 rue Marcel-Planiol,Rennes,35238,777W,-1.651765,48.102477
1966,23 rue Marcel-Planiol,Rennes,35238,777W,-1.651087,48.102418
1964,rue Marcel-Ponnavoy,Rennes,35238,777W,-1.645638,48.093186
1964,11 rue Marcel Ponnavoy,Rennes,35238,777W,-1.645266,48.093168
1964,rue Marcel-Ponnavoy,Rennes,35238,777W,-1.645638,48.093186
1964,rue Marcel-Ponnavoy,Rennes,35238,777W,-1.645638,48.093186
