id,teleicare_id,numero_declaration_teleicare,article_procedure,decision,date_decision,date_retrait,nom_commercial,marque,gamme,responsable_mise_sur_marche,adresse_responsable_mise_sur_marche,siret_responsable_mise_sur_marche,vat_responsable_mise_sur_marche,forme_galenique,dose_journaliere,mode_emploi,mises_en_garde,objectif_effet,aromes,facteurs_risques,populations_cibles,plantes,ingredients_inactifs,micro_organismes,additifs,nutriments,autres_ingredients_actifs,substances
324731,81481,2022-2-1171,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,a pill a day keeps the botox away.,Hora,Anti-âge,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Comprimé,299,"1 comprimé avant d'aller dormir, avec un grand verre d'eau pendant 2 à 3 mois (selon les besoins).",Ce complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré. Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée. À tenir hors de portée des jeunes enfants. À conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Peau""]",Neutre,"[""Adolescents (moins de 18 ans)""]",[],[],[],[],"[""E460"", ""E470b""]","[""Acide L-ascorbique"", ""Acétate de D-alpha-tocophéryle"", ""Carbonate de magnésium""]","[""Acide hyaluronique"", ""Collagène""]",[]
324729,81521,2022-2-1212,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,"No filter, just plants",Hora,Beauté,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Capsule,3 capsules par jours,Prendre 1 comprimés 3 fois par jours au cours des repas,Ne pas utiliser en concomitance avec le fer car celui-ci empêche son absorption. A éviter en cas d’infection bactérienne au risque de sa prolifération.,"[""Peau""]",Neutre,"[""Femmes allaitantes"", ""Autre : "", ""Femmes enceintes""]",[],"[{""nom"": ""Arctium lappa L."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 426.0, ""unite"": ""mg""}, {""nom"": ""Viola tricolor L."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 300.0, ""unite"": ""mg""}]","[""gélatine""]",[],"[""E422""]","[""Citrate de zinc""]",[],[]
324728,81513,2022-2-1203,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,Soleil d'hiver,Hora,Immunité,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Comprimé,1 comprimé,Prendre 1 comprimé par jours pendant 3 mois,Ce complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré. Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée. À tenir hors de portée des jeunes enfants. À conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Immunité""]",Neutre,[],[],[],"[""maltodextrine""]",[],"[""E470b""]","[""Cholécalciférol""]",[],[]
324727,81512,2022-2-1202,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,let everyday be a dreamy detox.,Hora,Digestion,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Capsule,3 capsules,prendre 3 capsules par jour pendant 1 mois.  La cure est renouvelabl,Ce complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré.Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée.À tenir hors de portée des jeunes enfants. À conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Digestion""]",Neutre,[],[],"[{""nom"": ""Desmodium adscendens (Sw.) DC."", ""partie"": ""Parties aériennes"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 600.0, ""unite"": ""mg""}]","[""gélatine""]",[],"[""E422""]",[],[],[]
324726,81511,2022-2-1201,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,Be your own reason to smile,Hora,Insomnie,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Capsule,2 gélules,"2 gélule par jour, pour une cure d'1 à 3 mois",Ne pas utiliser sans avis médical en cas de traitement antidépresseur. L'emploi est déconseillé chez les femmes enceintes et allaitantes.  Ce complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré. Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée. A tenir hors de portée des jeunes enfants. A conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Sommeil""]",Neutre,"[""Femmes allaitantes"", ""Femmes enceintes"", ""Sous antidépresseurs"", ""Sous traitement antihypertenseur""]",[],"[{""nom"": ""Griffonia simplicifolia (DC.) Baill."", ""partie"": ""Graine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 332.0, ""unite"": ""mg""}, {""nom"": ""Phaseolus vulgaris L."", ""partie"": ""Cosse"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 587.0, ""unite"": ""mg""}]","[""gélatine""]",[],"[""E470b"", ""E422""]",[],[],[]
324723,81518,2022-2-1209,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,relax. take it easy,Hora,Stress,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Comprimé,1 comprimé par jour,1 comprimé par jour avec un grand verre d'eau.  1 à 2 mois en cas de carence,Ce complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré.Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée.À tenir hors de portée des jeunes enfants. À conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Système nerveux""]",Neutre,[],[],[],"[""maltodextrine""]",[],"[""E470b""]","[""Chlorhydrate de pyridoxine"", ""Oxyde de magnésium""]",[],[]
324722,81517,2022-2-1208,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,My BBF,Hora,Peau saine,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Capsule,3 capsules / jours,3 capsules par jour avec un grand verre d'eau au cours des repas,Ce complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré. Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée. À tenir hors de portée des jeunes enfants. À conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Peau""]",Neutre,[],[],"[{""nom"": ""Borago officinalis L."", ""partie"": ""Graine (huile)"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 750.0, ""unite"": ""mg""}, {""nom"": ""Oenothera biennis L."", ""partie"": ""Graine (huile)"", ""preparation"": ""Extrait fluide aqueux"", ""quantité_par_djr"": 750.0, ""unite"": ""mg""}]","[""gélatine""]",[],[],[],[],[]
324743,81543,2022-2-1234,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,en transit. business class et sans escale.,Hora,Ballonnement,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Capsule,3 capsules,prendre 3 gellules par jour pendant 1 mois.Renouvelable dans l’année,L’usage du charbon végétal est contre-indiqué pour les personnes qui présentent des troubles gastro-intestinaux majeurs comme les ulcères gastro-duodénaux ou les occlusions intestinales.La prise de charbon végétal doit être éloignée d’au moins 2 heures de tout autre complément ou médicamentCe complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré. Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée. À tenir hors de portée des jeunes enfants. À conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Détoxifiant / Draineur""]",Neutre,"[""Ulcère (estomac ou duodenum)""]",[],[],"[""gélatine""]",[],"[""E422""]",[],"[""Charbon végétal""]",[]
324741,81510,2022-2-1200,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,oui au coup de foudre. non au coup de soleil,Hora,Bronzage,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Capsule,6 capsules,6 capsules par jour pendant 2 mois avant l’été,Ce complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré.Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée.À tenir hors de portée des jeunes enfants. À conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Peau""]",Neutre,[],[],"[{""nom"": ""Daucus carota L."", ""partie"": ""Racine"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1620.0, ""unite"": ""mg""}]","[""gélatine""]",[],"[""E422""]",[],[],[]
324742,81490,2022-2-1180,Article 15,Autorisée,2022-02-23T13:00:00+01:00,,All i need,Hora,Hypertension,HORA,"{'code_postal': '35150', 'pays': 'FR'}",90900265100018,,Comprimé,3 comprimés,"3 comprimés par jour avec un grand verre d’eau, pendant 3 mois",Ce complément alimentaire doit être utilisé dans le cadre d'un mode de vie sain et ne pas être utilisé comme substitut d'un régime alimentaire varié et équilibré.Ne pas dépasser la dose journalière recommandée et se conformer au mode d'utilisation indiquée.À tenir hors de portée des jeunes enfants. À conserver dans un endroit frais et sec à l'abri de la lumière.,"[""Détoxifiant / Draineur""]",Neutre,"[""Femmes allaitantes"", ""Femmes enceintes""]",[],"[{""nom"": ""Chlorella vulgaris Beijerinck"", ""partie"": ""Plante entière"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 1500.0, ""unite"": ""mg""}]",[],[],[],"[""Carbonate de magnésium"", ""Dioxyde de silicium""]",[],[]
325030,81307,2022-2-989,Article 15,Autorisée,2022-02-21T13:00:00+01:00,,Vitalité,,,NAHIBU,"{'code_postal': '35000', 'pays': 'FR'}",84907406700018,,Gélule,1 gélule par jour,Prendre 1 gélule par jour,"Complément alimentaire, ne peut être substitué à un régime alimentaire varié et équilibré. A prendre dans le cadre d’un mode de vie sain. Tenir hors de portée des enfants. Ne pas dépasser la dose journalière maximale recommandée. Les femmes enceintes et allaitantes sont invitées à prendre l’attache d’un professionnel de santé avant toute complémentation. À conserver dans un endroit sec et frais.","[""Autre : ""]",,"[""Femmes allaitantes"", ""Femmes enceintes""]",[],[],"[""amidon de maïs""]","[{""genre"": ""Lactobacillus"", ""espece"": ""Rhamnosus"", ""souche"": ""DSM 16104"", ""quantité_par_djr"": 2000000000.0, ""inactive"": false}, {""genre"": ""Lactobacillus"", ""espece"": ""Paracasei"", ""souche"": ""DSM 16105"", ""quantité_par_djr"": 2000000000.0, ""inactive"": false}]","[""E464"", ""E470b""]","[""Acide L-ascorbique""]",[],[]
325027,81303,2022-2-985,Article 15,Autorisée,2022-02-21T13:00:00+01:00,,Immunité,,,NAHIBU,"{'code_postal': '35000', 'pays': 'FR'}",84907406700018,,Gélule,1 gélule par jour,Prendre 1 gélule par jour,"Complément alimentaire, ne peut être substitué à un régime alimentaire varié et équilibré. A prendre dans le cadre d’un mode de vie sain. Tenir hors de portée des enfants. Ne pas dépasser la dose journalière maximale recommandée. Les femmes enceintes et allaitantes sont invitées à prendre l’attache d’un professionnel de santé avant toute complémentation. À conserver dans un endroit sec et frais.","[""Immunité""]",,"[""Femmes allaitantes"", ""Femmes enceintes""]",[],[],"[""amidon de maïs""]","[{""genre"": ""Lactobacillus"", ""espece"": ""Rhamnosus"", ""souche"": ""ATCC 53103"", ""quantité_par_djr"": 2000000000.0, ""inactive"": false}, {""genre"": ""Lactobacillus"", ""espece"": ""Paracasei"", ""souche"": ""MCC1849"", ""quantité_par_djr"": 10000000000.0, ""inactive"": false}]","[""E464"", ""E470b""]","[""Cholécalciférol""]",[],[]
325028,81304,2022-2-986,Article 15,Autorisée,2022-02-21T13:00:00+01:00,,Confort intestinal,,,NAHIBU,"{'code_postal': '35000', 'pays': 'FR'}",84907406700018,,Gélule,1 gélule par jour,Prendre 1 gélule par jour,"Complément alimentaire, ne peut être substitué à un régime alimentaire varié et équilibré. A prendre dans le cadre d’un mode de vie sain. Tenir hors de portée des enfants. Ne pas dépasser la dose journalière maximale recommandée. Les femmes enceintes et allaitantes sont invitées à prendre l’attache d’un professionnel de santé avant toute complémentation. À conserver dans un endroit sec et frais.","[""Transit""]",,"[""Femmes allaitantes"", ""Femmes enceintes""]",[],[],"[""amidon de maïs""]","[{""genre"": ""Bifidobacterium"", ""espece"": ""Lactis"", ""souche"": ""DSM 25566"", ""quantité_par_djr"": 2000000000.0, ""inactive"": false}, {""genre"": ""Lactobacillus"", ""espece"": ""Rhamnosus"", ""souche"": ""DSM 25568"", ""quantité_par_djr"": 2000000000.0, ""inactive"": false}, {""genre"": ""Lactobacillus"", ""espece"": ""Plantarum"", ""souche"": ""DSM 24937"", ""quantité_par_djr"": 2000000000.0, ""inactive"": false}]","[""E464"", ""E470b""]","[""Riboflavine""]","[""Fructo-oligosaccharides""]",[]
315886,80805,2022-2-428,Article 15,Autorisée,2022-02-08T13:00:00+01:00,,Multivitamines + minéraux,,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,3 gélules,3 gélules par jour,Déconseillé aux fumeurs,[],,[],[],"[{""nom"": ""Bambusa vulgaris Schrad."", ""partie"": ""Pousse"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 30.0, ""unite"": ""mg""}, {""nom"": ""Dunaliella salina (Dunal) Teodoresco"", ""partie"": ""Thalle"", ""preparation"": ""Extrait sec hydroalcoolique"", ""quantité_par_djr"": 23.1, ""unite"": ""mg""}, {""nom"": ""Lithothamnion calcareum (Pallas) Areschoug"", ""partie"": ""Thalle"", ""preparation"": ""Poudre (de plantes séchées ou broyées)"", ""quantité_par_djr"": 600.0, ""unite"": ""mg""}]","[""maltodextrine"", ""Gélule végétale""]",[],"[""E470b""]","[""Oxyde de magnésium"", ""Levure enrichie en sélénium"", ""Acide L-ascorbique"", ""D-alpha-tocophérol"", ""Nicotinamide"", ""Oxyde de zinc"", ""Citrate de manganèse"", ""D-pantothénate de calcium"", ""Citrate de cuivre"", ""Pyridoxine 5'-phosphate"", ""Riboflavine"", ""Chlorhydrate de thiamine"", ""Cyanocobalamine"", ""Acide ptéroylmonoglutamique"", ""D-biotine"", ""Sels calciques de l'acide citrique""]",[],[]
315895,80806,2022-2-429,Article 15,Autorisée,2022-02-08T13:00:00+01:00,,collagène marin + acide hyaluronique,,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,1 gélule,,Déconseillé aux femmes enceintes et désireuses de l’être ainsi qu’aux femmes ménopausées.,[],,"[""Femmes enceintes""]",[],[],"[""Gélule végétale""]",[],[],"[""Acide L-ascorbique"", ""Citrate de zinc"", ""Rétinol""]","[""Collagène marin"", ""Acide hyaluronique"", ""Ubiquinone""]",[]
315894,80721,2022-2-337,Article 15,Autorisée,2022-02-07T13:00:00+01:00,,Zinc + vitamine B6,,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,1 gélule,,,[],,[],[],[],"[""Gélule végétale"", ""maltodextrine""]",[],"[""E470b""]","[""Gluconate de zinc"", ""Chlorhydrate de pyridoxine"", ""D-alpha-tocophérol""]",[],[]
315890,80722,2022-2-339,Article 15,Autorisée,2022-02-07T13:00:00+01:00,,biotine,,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,1 gélule,,,[],,[],[],[],"[""Gélule végétale"", ""maltodextrine""]",[],"[""E470b""]","[""D-biotine""]",[],[]
315892,80720,2022-2-336,Article 15,Autorisée,2022-02-07T13:00:00+01:00,,Probiotes et microbiote,,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,2 gélules,,,[],,[],[],[],"[""Gélule végétale""]","[{""genre"": ""Lactococcus"", ""espece"": ""Lactis"", ""souche"": ""lactococcus lactis"", ""quantité_par_djr"": 2800000000.0, ""inactive"": false}, {""genre"": ""Lactobacillus"", ""espece"": ""Casei"", ""souche"": ""lactobacillus casei"", ""quantité_par_djr"": 1400000000.0, ""inactive"": false}, {""genre"": ""Lactobacillus"", ""espece"": ""Acidophilus"", ""souche"": ""lactobacillus acidophilus"", ""quantité_par_djr"": 740000000.0, ""inactive"": false}, {""genre"": ""Bifidobacterium"", ""espece"": ""Bifidum"", ""souche"": ""bifidobacterium bifdum"", ""quantité_par_djr"": 740000000.0, ""inactive"": false}]",[],[],[],[]
315906,80286,2022-1-1421,Article 15,Autorisée,2022-01-28T13:00:00+01:00,,Magnésium marin + vitamine B6,,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,2 gélules,,,[],,[],[],[],"[""Gélule végétale""]",[],[],"[""Oxyde de magnésium"", ""Chlorhydrate de pyridoxine""]",[],[]
315905,79876,2022-1-973,Article 15,Autorisée,2022-01-21T13:00:00+01:00,,Mélatonine,,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,1 gélule,,,"[""Sommeil""]",,[],[],[],"[""Gélule végétale"", ""maltodextrine""]",[],[],[],"[""Mélatonine""]",[]
315904,79878,2022-1-975,Article 15,Autorisée,2022-01-21T13:00:00+01:00,,Mélatonine Magnésium,,,MACADAMIA,"{'code_postal': '35000', 'pays': 'FR'}",84251269100010,,Gélule,1 gélule,,,"[""Sommeil""]",,[],[],[],"[""Gélule végétale""]",[],[],"[""Oxyde de magnésium""]","[""Mélatonine""]",[]
320921,76049,2021-10-790,Article 15,Autorisée,2021-10-19T14:00:00+02:00,,complexe vitalité 2,Ar duen,gemmothérapie,EBENE,"{'code_postal': '35000', 'pays': 'FR'}",52322095200015,,Autre : macérât hydro-alcooloique de bourgeon,30 gouttes,15 gouttes matin et soir dilué dans de l'eau,"Précautions d'emploi: Tenir hors de portée des jeunes enfants. femme enceinte , allaitante, enfant de moins de 3 ans  : demander l’avis de votre médecin avant utilisation. Emploi contre-indiqué aux personnes allergiques aux dérivés salicylés ou sous traitement anti-coagulant.  Tenir hors de portée des jeunes enfants.  Ne pas dépasser la dose journalière indiquée. Ce complément alimentaire n’est pas un médicament et ne se substitue pas à une alimentation équilibrée.","[""Système nerveux""]",,"[""Femmes allaitantes"", ""Allergie aux dérivés salicylés"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)"", ""Sous anticoagulants""]",[],"[{""nom"": ""Corylus avellana L."", ""partie"": ""Bourgeon"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 9.0, ""unite"": ""mg""}, {""nom"": ""Populus nigra L."", ""partie"": ""Bourgeon"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 9.0, ""unite"": ""mg""}, {""nom"": ""Rosmarinus officinalis L."", ""partie"": ""Jeune pousse"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 9.0, ""unite"": ""mg""}]",[],[],[],[],"[""miel""]",[]
320928,76047,2021-10-788,Article 15,Autorisée,2021-10-19T14:00:00+02:00,,complexe rein et vessie 2,Ar duen,gemmothérapie,EBENE,"{'code_postal': '35000', 'pays': 'FR'}",52322095200015,,Autre : macérât hydro-alcooloique de bourgeon,30 gouttes,15 gouttes matin et soir dilué dans de l'eau,"Précautions d'emploi:Tenir hors de portée des jeunes enfants. femme enceinte , allaitante, enfant de moins de 3 ans  : demander l’avis de votre médecin avant utilisation.    Ne pas dépasser la dose journalière indiquée. Ce complément alimentaire n’est pas un médicament et ne se substitue pas à une alimentation équilibrée.","[""Détoxifiant / Draineur"", ""Système urinaire""]",,"[""Femmes allaitantes"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)""]",[],"[{""nom"": ""Calluna vulgaris (L.) Hull"", ""partie"": ""Jeune pousse"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 6.75, ""unite"": ""mg""}, {""nom"": ""Erica cinerea L."", ""partie"": ""Jeune pousse"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 6.75, ""unite"": ""mg""}, {""nom"": ""Tilia tomentosa Moench"", ""partie"": ""Bourgeon"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 6.75, ""unite"": ""mg""}, {""nom"": ""Vaccinium myrtillus L."", ""partie"": ""Jeune pousse"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 6.75, ""unite"": ""mg""}]",[],[],[],[],"[""miel"", ""Propolis""]",[]
320925,76046,2021-10-787,Article 15,Autorisée,2021-10-19T14:00:00+02:00,,complexe respiration 2,Ar duen,gemmothérapie,EBENE,"{'code_postal': '35000', 'pays': 'FR'}",52322095200015,,Autre : macérât hydro-alcooloique de bourgeon,30 gouttes,15 gouttes matin et soir dilué dans de l'eau,"Précautions d'emploi:Tenir hors de portée des jeunes enfants.   femme enceinte , allaitante, enfant de moins de 3 ans  : demander l’avis de votre médecin avant utilisation.Ne pas dépasser la dose journalière indiquée.  Ce complément alimentaire n’est pas un médicament et ne se substitue pas à une alimentation équilibrée.","[""Voies respiratoires""]",,"[""Femmes allaitantes"", ""Enfants en bas âge (1 à 3 ans)"", ""Femmes enceintes"", ""Nourrissons (moins de 1 an)""]",[],"[{""nom"": ""Carpinus betulus L."", ""partie"": ""Feuille (bourgeon)"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 6.75, ""unite"": ""mg""}, {""nom"": ""Corylus avellana L."", ""partie"": ""Bourgeon"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 6.75, ""unite"": ""mg""}, {""nom"": ""Fagus sylvatica L."", ""partie"": ""Bourgeon"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 6.75, ""unite"": ""mg""}, {""nom"": ""Rubus fruticosus L."", ""partie"": ""Jeune pousse"", ""preparation"": ""Macérât hydroalcoolique"", ""quantité_par_djr"": 6.75, ""unite"": ""mg""}]",[],[],[],[],"[""miel"", ""Propolis""]",[]
