EPCI,Commune,Numéro d'immatriculation,Type de syndic : bénévole / professionnel / non connu,Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif),Siret représentant légal (si existe),Code APE,Commune du représentant légal,Mandat en cours dans la copropriété,Nom d’usage de la copropriété,Adresse de référence,Numéro et Voie (adresse de référence),Code postal (adresse de référence),Commune (adresse de référence),Adresse complémentaire 1,Adresse complémentaire 2,Adresse complémentaire 3,Nombre d'adresses complémentaires,long,lat,Date du règlement de copropriété,Résidence service,Syndicat coopératif,Syndicat principal ou syndicat secondaire,"Si secondaire, n° d’immatriculation du principal",Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires,Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires,Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires,Nombre total de lots,"Nombre total de lots à usage d’habitation, de bureaux ou de commerces",Nombre de lots à usage d’habitation,Nombre de lots de stationnement,Nombre d'arrêtés relevant du code de la santé publique en cours,Nombre d'arrêtés de péril sur les parties communes en cours,Nombre d'arrêtés sur les équipements communs en cours,Période de construction,Référence Cadastrale 1,Code INSEE commune 1,Préfixe 1,Section 1,Numéro parcelle 1,Référence Cadastrale 2,Code INSEE commune 2,Préfixe 2,Section 2,Numéro parcelle 2,Référence Cadastrale 3,Code INSEE commune 3,Préfixe 3,Section 3,Numéro parcelle 3,Nombre de parcelles cadastrales,nom_qp,code_qp,Copro dans ACV,Copro dans PVD,Copro aidée,Code Officiel Commune,Nom Officiel Commune,Code Officiel Arrondissement Commune,Nom Officiel Arrondissement Commune,Code Officiel EPCI,Nom Officiel EPCI,Code Officiel Département,Nom Officiel Département,Code Officiel Région,Nom Officiel Région
243500139,35238,AC9643958,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,2 RUE JEAN COQUELIN - MS8043,2 r jean coquelin 35200 Rennes,2 r jean coquelin,35200,Rennes,,,,0,-1.684543,48.090678,1969-12-08,non,non,oui,,0,0,0,19,6,6,6,0,0,0,DE_1961_A_1974,352380000Q114P,35238,000,0Q,114P,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35131,AC9647181,professionnel,KEREDES GESTION IMMOBILIERE 79448822100019,79448822100019,6832A,RENNES,Mandat en cours,LA COUR VOISINE,7 rue de la Perrière 35590 L'HERMITAGE,7 rue de la Perrière,35590,L'HERMITAGE,,,,0,-1.819866,48.128305,2016-08-05,non,non,oui,,0,0,0,62,22,22,39,0,0,0,A_COMPTER_DE_2011,35131000AB0449,35131,000,AB,0449,,,,,,,,,,,1,,,Non,Non,Non,35131,L'Hermitage,35131,L'Hermitage,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9656083,professionnel,COPROLIA 53188348600015,53188348600015,6832A,LA MEZIERE,Mandat en cours,044 - LES BERGES DE VILAINE BAT.A,15 all bertrand robidou 35000 RENNES,15 all bertrand robidou,35000,RENNES,15 allée Bertrand Robidou 35000 RENNES,15 allée Bertrand Robidou 35000 RENNES,15 allée Bertrand Robidou 35000 RENNES,3,-1.660433,48.106884,2003-05-28,non,non,oui,,0,0,0,20,9,9,11,0,0,0,AVANT_1949,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35206,AC9680653,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,LES DEUX BOURGS,10 r de la grange 35230 NOYAL CHATILLON SUR SEICH,10 r de la grange,35230,NOYAL CHATILLON SUR SEICH,,,,0,-1.664574,48.042641,2004-04-07,non,non,oui,,0,0,0,43,17,15,26,0,0,0,AVANT_1949,35206073al0587,35206,073,al,0587,,,,,,,,,,,1,,,Non,Non,Non,35206,Noyal-Châtillon-sur-Seiche,35206,Noyal-Châtillon-sur-Seiche,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35266,AC9682634,non connu,non connu,,non connu,non connu,Pas de mandat en cours,RESIDENCE LES FABLES,9 r du verger 35230 ST ERBLON,9 r du verger,35230,ST ERBLON,,,,0,-1.653543,48.021357,2004-03-05,non,non,oui,,0,0,0,59,31,31,28,0,0,0,AVANT_1949,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35266,Saint-Erblon,35266,Saint-Erblon,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9684044,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,16 BD VILLEBOIS MAREUIL - MS7937,16 bd villebois mareuil 35000 Rennes,16 bd villebois mareuil,35000,Rennes,,,,0,-1.653765,48.108617,1961-11-23,non,non,oui,,0,0,0,31,11,10,10,0,0,0,DE_1961_A_1974,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9693862,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,56 RUE VERN - MS7981,56 r de vern 35200 Rennes,56 r de vern,35200,Rennes,,,,0,-1.65752,48.09944,1956-05-12,non,non,oui,,0,0,0,20,10,10,0,0,0,0,DE_1949_A_1960,352380000P0177,35238,000,0P,0177,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9694100,non connu,non connu,,non connu,non connu,Pas de mandat en cours,POULLAIN DUPARC  1 BIS,1B r poullain duparc 35000 Rennes,1B r poullain duparc,35000,Rennes,1B r poullain duparc 35000 Rennes,,,1,-1.679877,48.108556,1965-04-02,non,non,oui,,0,0,0,20,6,6,0,0,0,0,NON_CONNUE,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9694514,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,3 RUE DU PRE BOTTE - MS8037,3 r du pre botte 35000 Rennes,3 r du pre botte,35000,Rennes,,,,0,-1.677472,48.109481,1936-03-19,non,non,oui,,0,0,0,16,5,4,0,0,0,0,AVANT_1949,35238000BS0241,35238,000,BS,0241,35238000BS0240,35238,000,BS,0240,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35001,AC9711508,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,RESIDENCE LE CLOSIER,42 r de la timoniere 35690 ACIGNE,42 r de la timoniere,35690,ACIGNE,,,,0,-1.52567,48.136395,2004-05-05,non,non,oui,,0,0,0,37,18,18,19,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35001,Acigné,35001,Acigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500634,35136,AC9715079,non connu,non connu,,non connu,non connu,Pas de mandat en cours,RESIDENCE JULES VERNE,14 r jules verne 35150 Janzé,14 r jules verne,35150,Janzé,,,,0,-1.505989,47.964284,2004-07-05,non,non,oui,,0,0,0,31,15,15,16,0,0,0,AVANT_1949,,,,,,,,,,,,,,,,0,,,Non,Oui,Non,35136,Janzé,35136,Janzé,243500634,CC Roche aux Fées Communauté,35,Ille-et-Vilaine,53,Bretagne
243500139,35051,AC9725136,professionnel,COPROLIA 53188348600015,53188348600015,6832A,LA MEZIERE,Mandat en cours,042 - L'ACACIA,1-2 r de la fontaine 35510 CESSON SEVIGNE,1-2 r de la fontaine,35510,CESSON SEVIGNE,,,,0,-1.609329,48.109642,2005-06-10,non,non,oui,,0,0,0,72,35,32,37,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35051,Cesson-Sévigné,35051,Cesson-Sévigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9727942,non connu,non connu,,non connu,non connu,Pas de mandat en cours,3 RUE DE LA  CHALOTAIS,3 r de la chalotais 35000 RENNES,3 r de la chalotais,35000,RENNES,35000 RENNES,,,1,-1.680646,48.109236,2003-09-22,non,non,oui,,0,0,0,7,7,6,0,0,0,0,DE_1949_A_1960,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35240,AC9740630,professionnel,KEREDES GESTION IMMOBILIERE 79448822100019,79448822100019,6832A,RENNES,Mandat en cours,VILLA ROSA - BELLA ROSA,3 r rosa park 35650 Le Rheu,3 r rosa park,35650,Le Rheu,,,,0,-1.79466,48.094688,2016-07-18,non,non,oui,,0,0,0,65,32,32,33,0,0,0,A_COMPTER_DE_2011,35240000ZE0841,35240,000,ZE,0841,,,,,,,,,,,1,,,Non,Non,Non,35240,Le Rheu,35240,Le Rheu,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9740895,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,1 BIS RUE A.THOMAS - MS7957,1B r albert thomas 35200 Rennes,1B r albert thomas,35200,Rennes,,,,0,-1.650905,48.095106,1971-06-08,non,non,oui,,0,0,0,6,3,3,0,0,0,0,DE_1961_A_1974,35238000CR0595,35238,000,CR,0595,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9741133,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,15 RUE MARCEL PLANIOL - MS7968,15 r marcel planiol 35000 Rennes,15 r marcel planiol,35000,Rennes,,,,0,-1.651662,48.102547,1968-03-11,non,non,oui,,0,0,0,21,7,7,7,0,0,0,DE_1961_A_1974,35238000CH0152,35238,000,CH,0152,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9741471,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,31 RUE MOREAU JONNES - MS7971,31 r moreau de jonnes 35000 Rennes,31 r moreau de jonnes,35000,Rennes,,,,0,-1.653113,48.107847,1966-01-13,non,non,oui,,0,0,0,29,8,8,7,0,0,0,DE_1961_A_1974,352380000B1400,35238,000,0B,1400,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9741547,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,14 RUE GUILLOTIN CORSON - MS7987,14 r guillotin de corson 35000 Rennes,14 r guillotin de corson,35000,Rennes,,,,0,-1.669335,48.096973,1982-08-03,non,non,oui,,0,0,0,8,6,6,0,0,0,0,DE_1975_A_1993,35238000BN0173,35238,000,BN,0173,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9742206,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,28 BD POINCARE - MS8007,28 bd raymond poincare 35700 Rennes,28 bd raymond poincare,35700,Rennes,,,,0,-1.653722,48.122901,1960-07-29,non,non,oui,,0,0,0,34,2,1,7,0,0,0,DE_1949_A_1960,35238000AY0059,35238,000,AY,0059,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35051,AC9742875,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,PARC DES HAUTS DE BRAY B,1 r d'irlande 35510 CESSON SEVIGNE,1 r d'irlande,35510,CESSON SEVIGNE,,,,0,-1.610408,48.109594,2005-10-04,non,non,oui,,0,0,0,34,34,34,0,0,0,0,AVANT_1949,35051000AZ0862,35051,000,AZ,0862,,,,,,,,,,,1,,,Non,Non,Non,35051,Cesson-Sévigné,35051,Cesson-Sévigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9743782,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,3 RUE MONTAIGNE - MS8064,3 r montaigne 35200 Rennes,3 r montaigne,35200,Rennes,,,,0,-1.66031,48.097965,1967-02-08,non,non,oui,,0,0,0,9,4,4,0,0,0,0,DE_1961_A_1974,352380000P0169,35238,000,0P,0169,352380000P0166,35238,000,0P,0166,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35051,AC9744699,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,PARC DES HAUTS DE BRAY C,3 r d'irlande 35510 CESSON SEVIGNE,3 r d'irlande,35510,CESSON SEVIGNE,,,,0,-1.611105,48.108897,2005-10-12,non,non,oui,,0,0,0,39,39,39,0,0,0,0,AVANT_1949,35051000AZ0862,35051,000,AZ,0862,,,,,,,,,,,1,,,Non,Non,Non,35051,Cesson-Sévigné,35051,Cesson-Sévigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35051,AC9746918,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,PARC DES HAUTS DE BRAY E,8 r d'irlande 35510 CESSON SEVIGNE,8 r d'irlande,35510,CESSON SEVIGNE,,,,0,-1.611149,48.109013,2005-10-04,non,non,oui,,0,0,0,45,45,45,0,0,0,0,AVANT_1949,35051000AZ0862,35051,000,AZ,0862,,,,,,,,,,,1,,,Non,Non,Non,35051,Cesson-Sévigné,35051,Cesson-Sévigné,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35281,AC9756313,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,RESIDENCE LE VICTORIA,10-12 r jean mordant 35136 ST JACQUES DE LA LANDE,10-12 r jean mordant,35136,ST JACQUES DE LA LANDE,,,,0,-1.720772,48.064647,2005-07-06,non,non,oui,,0,0,0,28,9,9,19,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35281,Saint-Jacques-de-la-Lande,35281,Saint-Jacques-de-la-Lande,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35024,AC9759796,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,RESIDENCE BLAZ AR VUHEZ,21 r du mont saint-michel 35830 BETTON,21 r du mont saint-michel,35830,BETTON,,,,0,-1.634218,48.182547,2006-05-04,non,non,oui,,0,0,0,156,54,54,102,0,0,0,DE_2001_A_2010,35024000AL0071,35024,000,AL,0071,35024000AL0070,35024,000,AL,0070,,,,,,2,,,Non,Non,Non,35024,Betton,35024,Betton,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AC9772492,non connu,non connu,,non connu,non connu,Pas de mandat en cours,RESIDENCES VILLAS FLORINA,2-4 mail du chene roux 35135 CHANTEPIE,2-4 mail du chene roux,35135,CHANTEPIE,2 Mail du Chêne Roux 35135 CHANTEPIE,2 Mail du Chêne Roux 35135 CHANTEPIE,,2,-1.610639,48.081653,2005-11-17,non,non,oui,,0,0,0,68,34,34,34,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9780073,non connu,non connu,,non connu,non connu,Pas de mandat en cours,25 THEOPHILE BUSNEL - MS8133,25 r theophile busnel 35000 Rennes,25 r theophile busnel,35000,Rennes,,,,0,-1.668857,48.094534,1964-07-10,non,non,oui,,0,0,0,15,5,5,5,0,0,0,DE_1961_A_1974,35238000BW0363,35238,000,BW,0363,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35066,AC9799636,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,RESIDENCE VILLA LUMIERE,11 r louis lumiere 35131 CHARTRES DE BRETAGNE,11 r louis lumiere,35131,CHARTRES DE BRETAGNE,,,,0,-1.709663,48.03563,2005-11-21,non,non,oui,,0,0,0,42,21,21,21,0,0,0,DE_2001_A_2010,35066000AR0543,35066,000,AR,0543,35066000AR0542,35066,000,AR,0542,35066000AR0541,35066,000,AR,0541,3,,,Non,Non,Non,35066,Chartres-de-Bretagne,35066,Chartres-de-Bretagne,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35139,AC9806316,professionnel,CABINET GENDROT 38903689800028,38903689800028,6832A,BRUZ,Mandat en cours,SDC L'ORANGERIE,2A r de mandon 35890 Laillé,2A r de mandon,35890,Laillé,6B r de mandon 35890 Laillé,2B r de mandon 35890 Laillé,6A r de mandon 35890 Laillé,4,-1.717637,47.977475,1998-10-02,non,non,oui,,0,0,0,38,24,24,8,0,0,0,DE_1994_A_2000,35139000AB0778,35139,000,AB,0778,35139000AB0777,35139,000,AB,0777,,,,,,2,,,Non,Non,Non,35139,Laillé,35139,Laillé,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35047,AC9809385,professionnel,CABINET GENDROT 38903689800028,38903689800028,6832A,BRUZ,Mandat en cours,SDC LE PAGNOL,18 pl marcel pagnol 35170 Bruz,18 pl marcel pagnol,35170,Bruz,,,,0,-1.744919,48.023916,2000-11-15,non,non,oui,,0,0,0,46,21,18,21,0,0,0,DE_2001_A_2010,35047000AS1042,35047,000,AS,1042,35047000AS1041,35047,000,AS,1041,,,,,,2,,,Non,Non,Non,35047,Bruz,35047,Bruz,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9836198,professionnel,DOMEOS 50487903200036,50487903200036,6832A,RENNES,Mandat en cours,"3, 5 et 7 Avenue Aristide BRIAND",3/5 av aristide briand 35000 Rennes,3/5 av aristide briand,35000,Rennes,8 r paul bert 35000 Rennes,12 r paul bert 35000 Rennes,7 av aristide briand 35000 Rennes,3,-1.67045,48.110277,1961-10-17,non,non,oui,,0,0,0,112,54,49,25,0,0,0,DE_1961_A_1974,35238000bp0110,35238,000,bp,0110,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35240,AC9860347,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,LES LILAS,50-52 mail gaston bardet 35650 LE RHEU,50-52 mail gaston bardet,35650,LE RHEU,,,,0,-1.787137,48.100747,2006-01-18,non,non,oui,,0,0,0,54,25,25,29,0,0,0,DE_2001_A_2010,,35240,,ZH,0580,,,,,,,,,,,1,,,Non,Non,Non,35240,Le Rheu,35240,Le Rheu,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9864489,non connu,non connu,,non connu,non connu,Mandat expiré sans successeur déclaré,RIVE DROITE,13 r liothaud 35000 RENNES,13 r liothaud,35000,RENNES,,,,0,-1.692213,48.108239,2006-10-26,non,non,oui,,0,0,0,96,33,32,63,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9879255,professionnel,FONCIERE LELIEVRE 34915723000062,34915723000062,6831Z,PARIS 15,Mandat en cours,15 RUE BAUDELAIRE,15 r baudelaire 35700 Rennes,15 r baudelaire,35700,Rennes,,,,0,-1.663641,48.119594,1981-08-25,non,non,oui,,0,0,0,28,26,26,2,0,0,0,AVANT_1949,35238000BI0952,35238,000,BI,0952,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AC9893769,professionnel,VINCENT HUET 52033270100025,52033270100025,6832A,BRUZ,Mandat en cours,RESIDENCE CANTELIA,53-59 r du verger 35135 CHANTEPIE,53-59 r du verger,35135,CHANTEPIE,53-59 rue du Verger 35135 CHANTEPIE,21-27 mail du Chêne Roux 35135 CHANTEPIE,,2,-1.611328,48.082465,2005-10-19,non,non,oui,,0,0,0,47,21,21,26,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9893843,professionnel,NEXITY LAMY 48753009902584,48753009902584,6832A,PARIS 8,Mandat en cours,20 RUE D'ANTRAIN - MS8032,20 r d'antrain 35700 Rennes,20 r d'antrain,35700,Rennes,,,,0,-1.678999,48.115308,1983-07-21,non,non,oui,,0,0,0,28,7,4,0,0,0,0,DE_1975_A_1993,35238000BE0174,35238,000,BE,0174,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AC9895905,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,RESIDENCE LES ROCHES,5-11 av francois mitterrand 35135 CHANTEPIE,5-11 av francois mitterrand,35135,CHANTEPIE,,,,0,-1.606357,48.085855,2006-07-10,non,non,oui,,0,0,0,135,68,68,67,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35055,AC9912734,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,LES TERRASSES D'ASCOLIA,18-20 mail camille claudel 35135 CHANTEPIE,18-20 mail camille claudel,35135,CHANTEPIE,,,,0,-1.60664,48.084622,2008-04-11,non,non,oui,,0,0,0,119,47,47,50,0,0,0,DE_2001_A_2010,35055000an0339,35055,000,an,0339,,,,,,,,,,,1,,,Non,Non,Non,35055,Chantepie,35055,Chantepie,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35334,AC9919358,non connu,non connu,,non connu,non connu,Pas de mandat en cours,LES COTEAUX DU PLESSIS-ILOT 3,52-70 r sophie germain 35235 THORIGNE FOUILLARD,52-70 r sophie germain,35235,THORIGNE FOUILLARD,"52-70, rue Sophie Germain 35235 THORIGNE-FOUILLARD","52-70, rue Sophie Germain 35235 THORIGNE-FOUILLARD","52-70, rue Sophie Germain 35235 THORIGNE-FOUILLARD",11,-1.575651,48.148882,2008-07-24,non,non,oui,,0,0,0,31,31,31,0,0,0,0,DE_2001_A_2010,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35334,Thorigné-Fouillard,35334,Thorigné-Fouillard,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35334,AC9928425,professionnel,SEVIGNE IMMOBILIER 81746307800037,81746307800037,6832A,CESSON-SEVIGNE,Mandat en cours,LES COTEAUX DU PLESSIS-ILOT 4,30-50 r sophie germain 35235 THORIGNE FOUILLARD,30-50 r sophie germain,35235,THORIGNE FOUILLARD,"32-50, rue Sophie Germain 35235 THORIGNE-FOUILLARD","32-50, rue Sophie Germain 35235 THORIGNE-FOUILLARD","32-50, rue Sophie Germain 35235 THORIGNE-FOUILLARD",4,-1.575333,48.149602,2008-09-18,non,non,oui,,0,0,0,15,7,7,7,0,0,0,DE_2001_A_2010,,35334,,BH,0175,,,,,,,,,,,1,,,Non,Non,Non,35334,Thorigné-Fouillard,35334,Thorigné-Fouillard,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9953993,professionnel,DLJ GESTION 39342930300034,39342930300034,6832A,CESSON SEVIGNE,Mandat en cours,Copropriété de l'Abbé Duine,21 r francois duine 35700 Rennes,21 r francois duine,35700,Rennes,,,,0,-1.666899,48.128029,1991-05-24,non,non,oui,,0,0,0,12,7,7,5,0,0,0,DE_1975_A_1993,35238000AT0819,35238,000,AT,0819,35238000AT0816,35238,000,AT,0816,,,,,,2,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9971144,non connu,non connu,,non connu,non connu,Pas de mandat en cours,31 RUE ANDRE DESILLES - MS7934,31 r andre desilles 35000 Rennes,31 r andre desilles,35000,Rennes,,,,0,-1.682287,48.09952,1961-09-29,non,non,oui,,0,0,0,24,12,12,0,0,0,0,DE_1961_A_1974,,,,,,,,,,,,,,,,0,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35047,AC9992769,professionnel,CABINET GENDROT 38903689800028,38903689800028,6832A,BRUZ,Mandat en cours,SDC LES SEQUOIAS,70 av alphonse legault 35170 Bruz,70 av alphonse legault,35170,Bruz,,,,0,-1.73742,48.025427,2000-09-27,non,non,oui,,0,0,0,30,15,15,15,0,0,0,DE_2001_A_2010,35047000AS1047,35047,000,AS,1047,,,,,,,,,,,1,,,Non,Non,Non,35047,Bruz,35047,Bruz,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35076,AC9993346,professionnel,CABINET GENDROT 38903689800028,38903689800028,6832A,BRUZ,Mandat en cours,SDC ANNE DE BRETAGNE,1 r montrichard 35310 Chavagne,1 r montrichard,35310,Chavagne,3 r montrichard 35310 Chavagne,,,1,-1.791475,48.051564,1999-01-18,non,non,oui,,0,0,0,47,23,23,24,0,0,0,DE_1994_A_2000,35076000AB0447,35076,000,AB,0447,,,,,,,,,,,1,,,Non,Non,Non,35076,Chavagne,35076,Chavagne,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35238,AC9994096,professionnel,GAUTIER & ASSOCIES 87956611500017,87956611500017,6910Z,RENNES,Mandat en cours,SDC 91 SAINT HELIER,91 all saint-helier 35000 Rennes,91 all saint-helier,35000,Rennes,,,,0,-1.665455,48.105675,1989-07-20,non,non,oui,,0,0,0,17,8,6,0,0,0,0,DE_1975_A_1993,35238000BR0574,35238,000,BR,0574,,,,,,,,,,,1,,,Non,Non,Non,35238,Rennes,35238,Rennes,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
243500139,35204,AD0007526,professionnel,VINCENT HUET 52033270100025,52033270100025,6832A,BRUZ,Mandat en cours,Résidence ABBAYE,2 r de l'abbaye 35410 Nouvoitou,2 r de l'abbaye,35410,Nouvoitou,,,,0,-1.546716,48.040857,2006-05-29,non,non,oui,,0,0,0,17,7,6,9,0,0,0,NON_CONNUE,35204000AA0364,35204,000,AA,0364,,,,,,,,,,,1,,,Non,Non,Non,35204,Nouvoitou,35204,Nouvoitou,243500139,Rennes Métropole,35,Ille-et-Vilaine,53,Bretagne
