Exercice,Outre-mer,Code Insee 2024 Région,Nom 2024 Région,Code Insee 2024 Département,Nom 2024 Département,Code Siren 2024 EPCI,Nom 2024 EPCI,Strate population 2024,Commune rurale,Commune de montagne,Commune touristique,Tranche revenu par habitant,Présence QPV,Code Insee 2024 Commune,Nom 2024 Commune,Catégorie,Code Siren Collectivité,Code Insee Collectivité,Siret Budget,Libellé Budget,Type de budget,Nomenclature,Agrégat,Montant,Montant en millions,Population totale,Montant en € par habitant,Compte 2024 Disponible,code_type_budget,ordre_analyse1_section1,ordre_analyse1_section2,ordre_analyse1_section3,ordre_analyse2_section1,ordre_analyse2_section2,ordre_analyse2_section3,ordre_analyse3_section1,ordre_analyse3_section2,ordre_analyse3_section3,ordre_analyse4_section1,annee_join,Population totale du dernier exercice
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35120,Gévezé,Commune,213501208,35120,21350120800150,LOT CHAMP MAUVY - GEVEZE,Budget annexe,M14,Recettes totales hors emprunts,419813.34,0.41981334000000003,5246,80.02541746092261,1,3,3,,,,,,,,,,2017,6000
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,21350131500013,HERMITAGE (L' ),Budget principal,M14,Recettes totales hors emprunts,4865783.5,4.8657835,4216,1154.1232210626185,1,1,3,,,,,,,,,,2017,4767
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,21350131500096,ZAC HAUTIERE - L HERMITAGE,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,4216,0.0,1,3,3,,,,,,,,,,2017,4767
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,21350131500112,ZA TERTRAIS II - L HERMITAGE,Budget annexe,M14A,Recettes totales hors emprunts,0.0,0.0,4216,0.0,1,3,3,,,,,,,,,,2017,4767
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,21350131500120,LOT FAUCONNIERE - L'HERMITAGE,Budget annexe,M14,Recettes totales hors emprunts,664231.39,0.66423139,4216,157.55013994307402,1,3,3,,,,,,,,,,2017,4767
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35131,L'Hermitage,Commune,213501315,35131,21350131500138,CELLULES COMMERCIALES/ L'HERMITAGE,Budget annexe,M14,Recettes totales hors emprunts,99246.44,0.09924644,4216,23.54042694497154,1,3,3,,,,,,,,,,2017,4767
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,3,Oui,Non,Non,2,Non,35132,Hirel,Commune,213501323,35132,21350132300017,HIREL,Budget principal,M14,Recettes totales hors emprunts,1215476.91,1.21547691,1391,873.8151761322789,1,1,3,,,,,,,,,,2017,1415
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,3,Oui,Non,Non,2,Non,35132,Hirel,Commune,213501323,35132,21350132300041,ASST - HIREL,Budget annexe,M49A,Recettes totales hors emprunts,184058.66,0.18405866,1391,132.3211071171819,1,3,3,,,,,,,,,,2017,1415
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,3,Oui,Non,Non,2,Non,35132,Hirel,Commune,213501323,35132,21350132300082,COMMERCE RESTAURANT - HIREL,Budget annexe,M14,Recettes totales hors emprunts,6389.94,0.006389939999999999,1391,4.593774263120057,1,3,3,,,,,,,,,,2017,1415
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,3,Oui,Non,Non,2,Non,35132,Hirel,Commune,213501323,35132,21350132300090,CELLULES COMMERCIALES - HIREL,Budget annexe,M14,Recettes totales hors emprunts,16823.36,0.01682336,1391,12.094435657800144,1,3,3,,,,,,,,,,2017,1415
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500782,Communauté d'agglomération du Pays de Saint Malo Agglomération,3,Oui,Non,Non,2,Non,35132,Hirel,Commune,213501323,35132,21350132300108,SUPERETTE - HIREL,Budget annexe,M14,Recettes totales hors emprunts,6370.94,0.006370939999999999,1391,4.580115025161754,1,3,3,,,,,,,,,,2017,1415
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,21350135600017,IRODOUER,Budget principal,M14,Recettes totales hors emprunts,2609996.19,2.60999619,2229,1170.9269582772542,1,1,3,,,,,,,,,,2017,2318
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,21350135600041,ASST - IRODOUER,Budget annexe,M49A,Recettes totales hors emprunts,111678.39,0.11167839,2229,50.102462987886945,1,3,3,,,,,,,,,,2017,2318
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,21350135600058,COMMERCES - IRODOUER,Budget annexe,M14,Recettes totales hors emprunts,16020.13,0.01602013,2229,7.187137729923732,1,3,3,,,,,,,,,,2017,2318
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,21350135600082,LOT LANDE CARESMEL - IRODOUER,Budget annexe,M14,Recettes totales hors emprunts,373146.56,0.37314656,2229,167.40536563481382,1,3,3,,,,,,,,,,2017,2318
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,21350135600090,LOT PRE BOURG - IRODOUER,Budget annexe,M14,Recettes totales hors emprunts,87220.0,0.08722,2229,39.12965455361149,1,3,3,,,,,,,,,,2017,2318
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200038990,Communauté de communes de Saint-Méen Montauban,4,Oui,Non,Non,1,Non,35135,Irodouër,Commune,213501356,35135,21350135600108,LOT LE PLACIS PLISSON - IRODOUER,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,2229,0.0,1,3,3,,,,,,,,,,2017,2318
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,6,Non,Non,Non,2,Non,35136,Janzé,Commune,213501364,35136,21350136400011,JANZE,Budget principal,M14,Recettes totales hors emprunts,7714749.12,7.7147491200000005,8426,915.5885497270353,1,1,3,,,,,,,,,,2017,8744
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,6,Non,Non,Non,2,Non,35136,Janzé,Commune,213501364,35136,21350136400060,ASST - JANZE,Budget annexe,M49A,Recettes totales hors emprunts,1084756.32,1.08475632,8426,128.73917873249468,1,3,3,,,,,,,,,,2017,8744
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,6,Non,Non,Non,2,Non,35136,Janzé,Commune,213501364,35136,21350136400136,LOT FORGES - JANZE,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,8426,0.0,1,3,3,,,,,,,,,,2017,8744
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500634,Communauté de communes Roche aux Fées Communauté,6,Non,Non,Non,2,Non,35136,Janzé,Commune,213501364,35136,21350136400144,LOT LANDE AU BRUN - JANZE,Budget annexe,M14,Recettes totales hors emprunts,900455.68,0.9004556800000001,8426,106.86632803228105,1,3,3,,,,,,,,,,2017,8744
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,21350139800019,LAILLE,Budget principal,M14,Recettes totales hors emprunts,4790794.17,4.79079417,5168,927.0112558049535,1,1,3,,,,,,,,,,2017,5276
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,21350139800126,CELLULE COMMERCIALE - LAILLE,Budget annexe,M14,Recettes totales hors emprunts,10202.79,0.010202790000000002,5168,1.9742240712074306,1,3,3,,,,,,,,,,2017,5276
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35139,Laillé,Commune,213501398,35139,21350139800134,INSTALLATION PHOTOVOLTAIQUE - LAILLE,Budget annexe,M4,Recettes totales hors emprunts,3480.25,0.00348025,5168,0.6734229876160991,1,3,3,,,,,,,,,,2017,5276
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35144,Langan,Commune,213501448,35144,21350144800012,LANGAN,Budget principal,M14,Recettes totales hors emprunts,684839.72,0.6848397199999999,936,731.6663675213675,1,1,3,,,,,,,,,,2017,1094
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,4,Non,Non,Non,3,Non,35150,Lécousse,Commune,213501505,35150,21350150500076,EAUX - LECOUSSE,Budget annexe,M49A,Recettes totales hors emprunts,178485.87,0.17848587,3222,55.395986964618245,1,3,3,,,,,,,,,,2017,3423
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,4,Non,Non,Non,3,Non,35150,Lécousse,Commune,213501505,35150,21350150500084,ASST - LECOUSSE,Budget annexe,M49A,Recettes totales hors emprunts,270643.67,0.27064367,3222,83.99865611421477,1,3,3,,,,,,,,,,2017,3423
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,4,Non,Non,Non,3,Non,35150,Lécousse,Commune,213501505,35150,21350150500118,LECOUSSE,Budget principal,M14,Recettes totales hors emprunts,3062682.33,3.06268233,3222,950.553175046555,1,1,3,,,,,,,,,,2017,3423
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,2,Oui,Non,Non,1,Non,35160,Loutehel,Commune,213501604,35160,21350160400010,LOUTEHEL,Budget principal,M14,Recettes totales hors emprunts,296430.33,0.29643033,260,1140.116653846154,1,1,3,,,,,,,,,,2017,245
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,2,Oui,Non,Non,1,Non,35160,Loutehel,Commune,213501604,35160,21350160400028,ASST - LOUTEHEL,Budget annexe,M49A,Recettes totales hors emprunts,13087.19,0.01308719,260,50.33534615384615,1,3,3,,,,,,,,,,2017,245
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,2,Oui,Non,Non,1,Non,35160,Loutehel,Commune,213501604,35160,21350160400036,LOT DOMAINE THIDORET - LOUTEHEL,Budget annexe,M14,Recettes totales hors emprunts,14280.0,0.01428,260,54.92307692307692,1,3,3,,,,,,,,,,2017,245
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35170,Mecé,Commune,213501703,35170,21350170300010,MECE,Budget principal,M14,Recettes totales hors emprunts,429176.85,0.42917685,605,709.3832231404958,1,1,3,,,,,,,,,,2017,621
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35170,Mecé,Commune,213501703,35170,21350170300051,ASST COLLECTIF - MECE,Budget annexe,M49A,Recettes totales hors emprunts,15654.33,0.01565433,605,25.87492561983471,1,3,3,,,,,,,,,,2017,621
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,21350180200010,MINIAC-SOUS-BECHEREL,Budget principal,M14,Recettes totales hors emprunts,659224.96,0.65922496,765,861.7319738562092,1,1,3,,,,,,,,,,2017,812
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,21350180200069,LOT RES FORGE - MINIAC-SOUS-BECHEREL,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,765,0.0,1,3,3,,,,,,,,,,2017,812
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,1,Non,35180,Miniac-sous-Bécherel,Commune,213501802,35180,21350180200077,LOT CLOS VIGNE - MINIAC-SOUS-BECHEREL,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,765,0.0,1,3,3,,,,,,,,,,2017,812
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35189,Montgermont,Commune,213501893,35189,21350189300019,MONTGERMONT,Budget principal,M14,Recettes totales hors emprunts,2760354.88,2.76035488,3343,825.7118994914747,1,1,3,,,,,,,,,,2017,3760
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35190,Monthault,Commune,213501901,35190,21350190100010,MONTHAULT,Budget principal,M14,Recettes totales hors emprunts,246911.76,0.24691176,278,888.1717985611511,1,1,3,,,,,,,,,,2017,254
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35190,Monthault,Commune,213501901,35190,21350190100036,ASST - MONTHAULT,Budget annexe,M49,Recettes totales hors emprunts,13405.32,0.01340532,278,48.220575539568344,1,3,3,,,,,,,,,,2017,254
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35190,Monthault,Commune,213501901,35190,21350190100051,LOT RTE DE MELLE - MONTHAULT,Budget annexe,M14,Recettes totales hors emprunts,3323.48,0.00332348,278,11.954964028776978,1,3,3,,,,,,,,,,2017,254
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800019,MORDELLES,Budget principal,M14,Recettes totales hors emprunts,6769947.46,6.76994746,7405,914.2400351114112,1,1,3,,,,,,,,,,2017,7783
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800100,LOT PERRIERES - MORDELLES,Budget annexe,M14,Recettes totales hors emprunts,30900.0,0.0309,7405,4.172856178257934,1,3,3,,,,,,,,,,2017,7783
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800126,ZAC PLAISANCE - MORDELLES,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,7405,0.0,1,3,3,,,,,,,,,,2017,7783
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800134,ZAC VAL SERMON - MORDELLES,Budget annexe,M14,Recettes totales hors emprunts,248390.86,0.24839086,7405,33.54366779203241,1,3,3,,,,,,,,,,2017,7783
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800142,LOCAUX COMMERCIAUX - MORDELLES,Budget annexe,M14A,Recettes totales hors emprunts,264650.27,0.26465027,7405,35.73940175557056,1,3,3,,,,,,,,,,2017,7783
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35196,Mordelles,Commune,213501968,35196,21350196800167,ZA FONTENELLE II - MORDELLES,Budget annexe,M14A,Recettes totales hors emprunts,0.57,5.699999999999999e-07,7405,7.697501688048615e-05,1,3,3,,,,,,,,,,2017,7783
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35200,Moutiers,Commune,213502008,35200,21350200800013,MOUTIERS,Budget principal,M14,Recettes totales hors emprunts,699147.97,0.69914797,959,729.038550573514,1,1,3,,,,,,,,,,2017,936
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Oui,Non,Non,1,Non,35200,Moutiers,Commune,213502008,35200,21350200800039,ASST - MOUTIERS,Budget annexe,M49A,Recettes totales hors emprunts,75535.93,0.07553592999999999,959,78.76530761209592,1,3,3,,,,,,,,,,2017,936
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,21350204000016,NOUVOITOU,Budget principal,M14,Recettes totales hors emprunts,3009642.13,3.00964213,2899,1038.1656191790273,1,1,3,,,,,,,,,,2017,3613
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,21350204000099,LOCAUX COMMERCIAUX - NOUVOITOU,Budget annexe,M14,Recettes totales hors emprunts,29812.34,0.02981234,2899,10.283663332183512,1,3,3,,,,,,,,,,2017,3613
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,21350204000107,LOT GREE - NOUVOITOU,Budget annexe,M14,Recettes totales hors emprunts,1035.1,0.0010351,2899,0.3570541566057261,1,3,3,,,,,,,,,,2017,3613
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,21350204000115,LOT LA GRANDE PREE - NOUVOITOU,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,2899,0.0,1,3,3,,,,,,,,,,2017,3613
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,5,Non,Non,Non,2,Non,35204,Nouvoitou,Commune,213502040,35204,21350204000123,LOT JEAN LANGLOIS - NOUVOITOU,Budget annexe,M14,Recettes totales hors emprunts,69270.83,0.06927083,2899,23.894732666436703,1,3,3,,,,,,,,,,2017,3613
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,21350208100010,ORGERES,Budget principal,M14,Recettes totales hors emprunts,4141141.17,4.14114117,4151,997.6249506143098,1,1,3,,,,,,,,,,2017,5535
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,21350208100085,ZAM ORMES BLANCHES - ORGERES,Budget annexe,M14,Recettes totales hors emprunts,520950.69,0.52095069,4151,125.5000457721031,1,3,3,,,,,,,,,,2017,5535
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,6,Non,Non,Non,2,Non,35208,Orgères,Commune,213502081,35208,21350208100093,CABINET MEDICAL - ORGERES,Budget annexe,M14,Recettes totales hors emprunts,28500.18,0.02850018,4151,6.865858829197784,1,3,3,,,,,,,,,,2017,5535
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35210,Pacé,Commune,213502107,35210,21350210700013,PACE,Budget principal,M14,Recettes totales hors emprunts,10707621.68,10.707621679999999,11596,923.3892445670921,1,1,3,,,,,,,,,,2017,12257
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,7,Non,Non,Non,3,Non,35210,Pacé,Commune,213502107,35210,21350210700120,LOCATION BUREAU DE POSTE - PACE,Budget annexe,M14,Recettes totales hors emprunts,24514.24,0.024514240000000003,11596,2.1140255260434633,1,3,3,,,,,,,,,,2017,12257
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,21350216400014,PARTHENAY-DE-BRETAGNE,Budget principal,M14,Recettes totales hors emprunts,1032874.07,1.0328740699999999,1590,649.6063333333333,1,1,3,,,,,,,,,,2017,1819
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,21350216400071,ZA PLACIS DE LA TOUCHE - PARTHENAY,Budget annexe,M14,Recettes totales hors emprunts,970.3,0.0009703,1590,0.610251572327044,1,3,3,,,,,,,,,,2017,1819
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,3,Oui,Non,Non,2,Non,35216,Parthenay-de-Bretagne,Commune,213502164,35216,21350216400089,LOT PRE VERT - PARTHENAY-DE-BRETAGNE,Budget annexe,M14,Recettes totales hors emprunts,169958.0,0.169958,1590,106.89182389937108,1,3,3,,,,,,,,,,2017,1819
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,2,Oui,Non,Non,1,Non,35230,Poilley,Commune,213502305,35230,21350230500013,POILLEY,Budget principal,M14,Recettes totales hors emprunts,385537.23,0.38553723,394,978.520888324873,1,1,3,,,,,,,,,,2017,371
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Non,Non,Non,1,Non,35235,Rannée,Commune,213502354,35235,21350235400011,RANNEE,Budget principal,M14,Recettes totales hors emprunts,837602.71,0.83760271,1150,728.3501826086956,1,1,3,,,,,,,,,,2017,1104
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Non,Non,Non,1,Non,35235,Rannée,Commune,213502354,35235,21350235400052,ASST - RANNEE,Budget annexe,M49A,Recettes totales hors emprunts,43048.05,0.043048050000000004,1150,37.43308695652174,1,3,3,,,,,,,,,,2017,1104
2017,Non,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,3,Non,Non,Non,1,Non,35235,Rannée,Commune,213502354,35235,21350235400086,LOT ARDENNE 3 - RANNEE,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,1150,0.0,1,3,3,,,,,,,,,,2017,1104
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238800019,RENNES,Budget principal,M14,Recettes totales hors emprunts,296487529.77,296.48752977,219370,1351.5409115649359,1,1,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801728,POMPES FUNEBRES - RENNES,Budget annexe,M4,Recettes totales hors emprunts,57624.87,0.05762487,219370,0.26268345717281305,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801892,ZAC ATALANTE CHAMPEAUX - RENNES,Budget annexe,M14,Recettes totales hors emprunts,1375206.74,1.37520674,219370,6.268891553083831,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801934,ZAC CLEMENCEAU - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,219370,0.0,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801942,ZAC MAC MAHON - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,219370,0.0,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801967,ZAC ATALANTE VILLEJEAN - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.33,3.3e-07,219370,1.5043077904909513e-06,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238801983,ZAC LORIENT - RENNES,Budget annexe,M14,Recettes totales hors emprunts,3328.0,0.003328,219370,0.015170716141678442,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802015,ZAC MADELEINE - RENNES,Budget annexe,M14,Recettes totales hors emprunts,3960795.82,3.96079582,219370,18.055321238090897,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802171,ZAC GENERAL DE GAULLE - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.2,2.0000000000000002e-07,219370,9.117016912066373e-07,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802197,ZAC PLAISANCE - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.0,0.0,219370,0.0,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802205,ZAC BRASSERIE ST HELIER - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.12,1.2e-07,219370,5.470210147239823e-07,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802213,ZAC PORTE ST MALO - RENNES,Budget annexe,M14,Recettes totales hors emprunts,1.64,1.64e-06,219370,7.475953867894424e-06,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802221,SECTEUR TOUVRAIE - RENNES,Budget annexe,M14,Recettes totales hors emprunts,0.05,5.0000000000000004e-08,219370,2.2792542280165932e-07,1,3,3,,,,,,,,,,2017,229178
2017,Non,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,10,Non,Non,Oui,2,Oui,35238,Rennes,Commune,213502388,35238,21350238802247,ZAC ARMORIQUE - RENNES,Budget annexe,M14,Recettes totales hors emprunts,2062111.41,2.06211141,219370,9.400152299767516,1,3,3,,,,,,,,,,2017,229178
