country_code,eutl_id,country_name,name,activity_code,activity_name,city,zip_code,address1,address2,emissions_start_year,emissions_end_year,company_country_code,company_name,snapshot_date,year,emissions_tco2e,geometry
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2018,11896,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2019,12358,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2020,12557,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2021,13047,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2022,13227,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,204059,France,SOCIETE LAITIERE DE L'HERMITAGE,20,Combustion of fuels,L'HERMITAGE,35590,SOCIETE LAITIERE DE L'HERMITAGE,Place de la Gare,2013,2023,FR,SOCIETE LAITIERE DE L'HERMITAGE,2026-06-21,2023,5415,"{'x': -1.8534690999999999, 'y': 48.1518137}"
FR,215180,France,Cogelyo Ouest enceinte Citroen,20,Combustion of fuels,Chartres de Bretagne,35131,"PSA LA JANAIS, Route de Nantes",,2020,2023,FR,COGELYO OUEST,2026-06-21,2020,5129,"{'x': -1.7012578, 'y': 48.0281458}"
FR,215180,France,Cogelyo Ouest enceinte Citroen,20,Combustion of fuels,Chartres de Bretagne,35131,"PSA LA JANAIS, Route de Nantes",,2020,2023,FR,COGELYO OUEST,2026-06-21,2021,14208,"{'x': -1.7012578, 'y': 48.0281458}"
FR,215180,France,Cogelyo Ouest enceinte Citroen,20,Combustion of fuels,Chartres de Bretagne,35131,"PSA LA JANAIS, Route de Nantes",,2020,2023,FR,COGELYO OUEST,2026-06-21,2022,10706,"{'x': -1.7012578, 'y': 48.0281458}"
FR,215180,France,Cogelyo Ouest enceinte Citroen,20,Combustion of fuels,Chartres de Bretagne,35131,"PSA LA JANAIS, Route de Nantes",,2020,2023,FR,COGELYO OUEST,2026-06-21,2023,4821,"{'x': -1.7012578, 'y': 48.0281458}"
FR,228685,France,Chaufferie Nord Saint-Martin,20,Combustion of fuels,Rennes,35000,4 rue Jean-Julien Lemordant,,2025,,FR,En'Rnov,2026-06-21,2025,9513,"{'x': -1.6818644999999999, 'y': 48.1119791}"
