annee,coderegion,region,codedepartement,departement,codeepci,epci,codeinseecommune,codepostalcommune,commune,code_groupe,groupe_production,sous_groupe_production,production,nb_exp,surfab,surfc1,surfc2,surfc3,surfc123,surfbio
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35196,35310,MORDELLES,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréales-légumineuses,1,2.11,0,0,0,0,2.11
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35196,35310,MORDELLES,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,31.74,0,0,0,0,31.74
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35196,35310,MORDELLES,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,0.47,0,0,0,0,0.47
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,6.72,0,0,0,0,6.72
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Autres céréales ou pseudo céréales,1,8.75,0,0,0,0,8.75
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,2.71,0,0,0,0,2.71
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,6.24,0,0,0,0,6.24
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35204,35410,NOUVOITOU,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,33.31,0,0,0,0,33.31
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,0.73,0,0,0,0,0.73
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,0,0,9.69,0,9.69,9.69
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,0,0,8.73,0,8.73,8.73
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,SF,Surfaces et cultures fourragères,Cultures fourragères,Mélanges fourragers,1,0,0,7.2,0,7.2,7.2
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35206,35230,NOYAL-CHÂTILLON-SUR-SEICHE,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,102.64,0,10.04,0,10.04,112.68
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35208,35230,ORGÈRES,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,0.76,0,0,0,0,0.76
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35208,35230,ORGÈRES,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,60.6,0,0,0,0,60.6
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35208,35230,ORGÈRES,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,37.15,0,0,0,0,37.15
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Avoine,1,3.5,0,0,0,0,3.5
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,6.8,0,0,0,0,6.8
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,1.46,0,0,0,0,1.46
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,9.5,0,0,0,0,9.5
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35210,35740,PACÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,56.95,0,4.3,0,4.3,61.25
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0,0,0.19,0,0.19,0.19
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,0.15,0,0,0,0,0.15
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,0,0,1.5,0,1.5,1.5
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,0,1.93,0,0,1.93,1.93
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35216,35850,PARTHENAY-DE-BRETAGNE,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,1.22,29.89,0,0,29.89,31.11
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35238,35000,RENNES,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,0.4,0,0,0,0,0.4
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35238,35000,RENNES,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,2.9,0,0,0,0,2.9
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35238,35000,RENNES,LE,Légumes frais,Légumes frais,Légumes frais sous abris,1,0.5,0,0,0,0,0.5
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35238,35000,RENNES,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,1.8,0,0,0,0,1.8
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35240,35650,LE RHEU,AU,Autres surfaces,Hors liste,Engrais vert,1,1.45,0,0,0,0,1.45
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35240,35650,LE RHEU,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,1.3,0,0,0,0,1.3
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35240,35650,LE RHEU,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,1.75,0,0,0,0,1.75
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35240,35650,LE RHEU,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Sarrasin,1,0.1,0,0,0,0,0.1
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35240,35650,LE RHEU,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,1.55,0,0,0,0,1.55
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35240,35650,LE RHEU,LE,Légumes frais,Légumes frais,Légumes frais sous abris,1,0.1,0,0,0,0,0.1
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35240,35650,LE RHEU,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,1.98,0,0,0,0,1.98
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",2,0.95,0,0.2,0,0.2,1.15
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",2,1.69,0,0,0,0,1.69
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,2,0.49,0,0,0,0,0.49
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Maïs grain (hors maïs doux),1,5.38,0,0,0,0,5.38
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),2,15.38,0,0,0,0,15.38
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,2.85,0,0,0,0,2.85
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,6.67,0,0,0,0,6.67
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35245,35850,ROMILLÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),1,4.29,0,0,0,0,4.29
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35250,35230,SAINT-ARMEL,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,3.83,0,0,0,0,3.83
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35250,35230,SAINT-ARMEL,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,5.5,0,0,0,0,5.5
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35250,35230,SAINT-ARMEL,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,1.5,0,0,0,0,1.5
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35250,35230,SAINT-ARMEL,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,51.27,0,0,0,0,51.27
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35250,35230,SAINT-ARMEL,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),1,1.01,0,0,0,0,1.01
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.25,0,0,0,0,0.25
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,0.72,0,0,0,0,0.72
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,17.77,0,0,0,0,17.77
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,2.5,0,0,0,0,2.5
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,3.95,0,0,0,0,3.95
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Seigle,1,6.04,0,0,0,0,6.04
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,9.5,0,0,0,0,9.5
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,LE,Légumes frais,Légumes frais,Légumes frais sous abris,1,0.315,0,0,0,0,0.315
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,LE,Légumes frais,Légumes frais,Pommes de terre (hors féculière),1,4.89,0,0,0,0,4.89
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35278,35760,SAINT-GRÉGOIRE,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,7.07,4.4,0,0,4.4,11.47
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,0.04,0,0,0,0,0.04
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,0.3,0,0,0,0,0.3
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0.23,0,0,0,0,0.23
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,6.52,0,0,0,0,6.52
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Sarrasin,1,4.96,0,0,0,0,4.96
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,4.69,0,0,0,0,4.69
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,GCU,Céréales et oléoprotéagineux (yc légumes secs),Oléagineux,Colza,1,4.52,0,0,0,0,4.52
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,0.86,0,0,0,0,0.86
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,LE,Légumes frais,Légumes frais,Légumes frais sous abris,1,0.1,0,0,0,0,0.1
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,LE,Légumes frais,Légumes frais,Pommes de terre (hors féculière),1,0.6,0,0,0,0,0.6
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,8.4,0,0,0,0,8.4
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Parcours herbeux (hors estives collectives),1,0.85,0,0,0,0,0.85
2008,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35353,35132,VEZIN-LE-COQUET,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,7.77,0,0,0,0,7.77
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35170,35450,MECÉ,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,0.88,0,0,0,0,0.88
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35170,35450,MECÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,3.58,0,0,0,0,3.58
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35170,35450,MECÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,30.73,0,0,0,0,30.73
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35170,35450,MECÉ,SF,Surfaces et cultures fourragères,Cultures fourragères,Trèfle,1,3.4,0,0,0,0,3.4
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35170,35450,MECÉ,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,16.85,0,0,0,0,16.85
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0,0,0.39,0,0.39,0.39
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Pommes,1,0,0,2.33,0,2.33,2.33
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Blé tendre,1,0,0,5.92,0,5.92,5.92
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Orges,1,3.7,0,3.7,0,3.7,7.4
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Triticale,1,0,0,5.2,0,5.2,5.2
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,GCU,Céréales et oléoprotéagineux (yc légumes secs),Protéagineux,"Fèves, sèches (yc féveroles)",1,0,0,7.37,0,7.37,7.37
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,SF,Surfaces et cultures fourragères,Cultures fourragères,Betterave fourragère,1,0,0,1.9,0,1.9,1.9
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,2,2,0,14,0,14,16
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,2,47.1,0,97.8,0,97.8,144.9
2009,53,Bretagne,35,Ille-et-Vilaine,200039022,Communauté d'agglomération Vitré Communauté,35235,35130,RANNÉE,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,2,0,0,14.47,0,14.47,14.47
2009,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,35160,35330,LOUTEHEL,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0.07,0,0,0,0,0.07
2009,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,35160,35330,LOUTEHEL,AU,Autres surfaces,Hors liste,Engrais vert,1,0.37,0,0,0,0,0.37
2009,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,35160,35330,LOUTEHEL,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,0.1,0,0,0,0,0.1
2009,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,35160,35330,LOUTEHEL,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,0.03,0,0,0,0,0.03
2009,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,35160,35330,LOUTEHEL,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,2.87,0,0,0,0,2.87
2009,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,35160,35330,LOUTEHEL,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,2.623,0,0,0,0,2.623
2009,53,Bretagne,35,Ille-et-Vilaine,200043990,Communauté de communes Vallons de Haute-Bretagne Communauté,35160,35330,LOUTEHEL,SF,Surfaces et cultures fourragères,Surfaces toujours en herbe,Prairie permanente,1,0.3,0,0,0,0,0.3
2009,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,35150,35133,LÉCOUSSE,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,0,0.02,0,0,0.02,0.02
2009,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,35150,35133,LÉCOUSSE,AU,Autres surfaces,Hors liste,Engrais vert,1,0.98,0,0,0,0,0.98
2009,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,35150,35133,LÉCOUSSE,FR,Fruits (yc à coque),Fruits à noyau et à pépins,Autres fruits à pépins et à noyau n.c.a.,1,0.16,0,0,0,0,0.16
2009,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,35150,35133,LÉCOUSSE,LE,Légumes frais,Légumes frais,Légumes frais plein champ,1,1,0,0,0,0,1
2009,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,35150,35133,LÉCOUSSE,LE,Légumes frais,Légumes frais,Légumes frais sous abris,1,0.11,0,0,0,0,0.11
2009,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,35310,35133,SAINT-SAUVEUR-DES-LANDES,GCU,Céréales et oléoprotéagineux (yc légumes secs),Céréales,Mélanges Céréaliers (sans légumineuses),1,1.75,0,0,0,0,1.75
2009,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,35310,35133,SAINT-SAUVEUR-DES-LANDES,SF,Surfaces et cultures fourragères,Cultures fourragères,Maïs fourrager,1,3.09,0,0,0,0,3.09
2009,53,Bretagne,35,Ille-et-Vilaine,200072452,Communauté d'agglomération Fougères Agglomération,35310,35133,SAINT-SAUVEUR-DES-LANDES,SF,Surfaces et cultures fourragères,Cultures fourragères,Prairie temporaire,1,27.02,0,0,0,0,27.02
2009,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,AU,Autres surfaces,Hors liste,"Autres surfaces, parcours collectifs et zones de cueillette",1,1.23,0,0,0,0,1.23
2009,53,Bretagne,35,Ille-et-Vilaine,243500139,Rennes Métropole,35001,35690,ACIGNÉ,AU,Autres surfaces,Hors liste,"Jachère, gel entrant en rotation (yc bandes tampon et surfaces non exploitées temporairement)",1,4,0,0,0,0,4
