batiment_groupe_id;code_departement_insee;nb_classe_bilan_dpe_a;nb_classe_bilan_dpe_b;nb_classe_bilan_dpe_c;nb_classe_bilan_dpe_d;nb_classe_bilan_dpe_e;nb_classe_bilan_dpe_f;nb_classe_bilan_dpe_g;nb_classe_conso_energie_arrete_2012_a;nb_classe_conso_energie_arrete_2012_b;nb_classe_conso_energie_arrete_2012_c;nb_classe_conso_energie_arrete_2012_d;nb_classe_conso_energie_arrete_2012_e;nb_classe_conso_energie_arrete_2012_f;nb_classe_conso_energie_arrete_2012_g;nb_classe_conso_energie_arrete_2012_nc
bdnb-bg-EZHQ-3T5W-R98W;35;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
bdnb-bg-U72A-D37M-MU3G;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-BV5J-FGJE-M7XT;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-CCRU-EPJB-W784;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DHML-C2DE-D858;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-W487-TJLJ-MAVK;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-K5AK-QCBQ-7H3U;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-19EK-SKY8-KUWP;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y28Z-18GE-GB8W;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-12NP-SBYF-FJH6;35;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-QTXP-25BF-34SE;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8WMZ-1KGX-3DA5;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-UPKN-N5TV-18WC;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-3PLX-USC9-64F8;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-713A-8HA9-EQFY;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-25X4-XVBF-ASUD;35;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-FZ9H-X9NF-GALU;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-R1T5-LUVM-HHCS;35;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-DMNL-LNA4-WXJN;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-B89R-LPPT-E784;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-Y4G7-ZN8F-CSS1;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
bdnb-bg-KMCQ-591L-KGSU;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-8RNA-LBTJ-WQ1M;35;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-CYW4-D2PZ-SBNN;35;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
bdnb-bg-MZMX-H2V6-KRRY;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-GXM1-EL8K-D4XJ;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-YHS3-RY4P-TB9W;35;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
bdnb-bg-S97Z-2R41-91EY;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-TDVQ-7AX7-FPK7;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-1KZR-4132-BDHK;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JE8C-P8B9-7F66;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-9A83-T95U-J9TA;35;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-JCYK-VLCV-WLFQ;35;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
bdnb-bg-6QUC-VA6U-CVXP;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-M77L-W5YW-SADD;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-PT9H-KZWB-ZCU1;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bdnb-bg-WM61-D68D-621V;35;0;1;3;1;0;0;0;0;0;306;0;0;0;0;0
bdnb-bg-HCK1-TURY-Y28M;35;0;0;0;4;0;0;0;0;0;1;0;0;1;0;1
bdnb-bg-NKH8-XBDU-ZAY5;35;0;0;0;4;0;0;0;0;0;1;0;0;1;0;1
bdnb-bg-NTB8-BFKX-WH6W;35;0;2;17;0;0;0;0;37;22;0;0;0;0;0;0
bdnb-bg-Y1GW-6NQS-VKDK;35;0;1;23;1;0;0;0;32;29;4;2;5;0;0;0
bdnb-bg-YZXX-5LE5-9MLQ;35;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
bdnb-bg-32HV-UDNR-2ED3;35;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1
bdnb-bg-CZUU-H1MJ-FPRG;35;0;3;5;0;0;0;0;0;30;0;1;0;0;0;0
bdnb-bg-3PPW-FWVY-N97D;35;0;4;11;0;0;0;0;7;42;0;2;1;0;0;0
bdnb-bg-9NPM-BARV-M93B;35;0;0;19;27;4;1;0;0;0;2;15;32;1;0;6
bdnb-bg-G26U-EKJW-4VLB;35;0;0;2;0;0;0;0;1;16;0;2;2;0;0;0
bdnb-bg-334T-RL9Y-JM12;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
bdnb-bg-3PZ3-Z7FZ-VGZ1;35;0;13;28;0;0;0;0;39;9;3;0;0;0;0;0
bdnb-bg-N9DP-TGUT-N628;35;0;0;0;2;6;0;0;0;0;1;3;3;1;1;1
bdnb-bg-SA73-2GQM-7NTQ;35;0;1;5;22;14;6;1;0;0;4;32;9;0;0;10
bdnb-bg-ESZ7-4ST6-3TG8;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
bdnb-bg-VPG2-ZUN1-Z5VN;35;0;0;5;12;4;1;0;0;0;3;16;3;0;0;8
bdnb-bg-J9MZ-3K8K-NWGW;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bdnb-bg-62CL-QHJW-BJQ7;35;0;3;6;0;0;0;0;0;0;0;7;0;0;0;1
bdnb-bg-7APY-NUB6-N2MT;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-6B2E-UV4E-2CHH;35;0;0;9;20;6;0;0;1;2;9;18;9;0;0;8
bdnb-bg-J4NY-LSQ3-GHLQ;35;0;0;2;4;4;6;2;0;0;0;0;0;0;0;6
bdnb-bg-7SCZ-JQCK-GDYY;35;0;1;3;0;0;0;0;0;0;0;7;1;0;0;1
bdnb-bg-ZX5N-3MWB-FDZP;35;0;0;17;0;0;0;0;15;1;0;0;0;0;0;0
bdnb-bg-98AS-A5M5-MQRC;35;0;0;8;29;4;1;0;0;0;13;15;0;0;0;7
bdnb-bg-GVME-JMSH-VDS7;35;0;0;2;5;1;0;0;0;0;1;1;0;0;0;4
bdnb-bg-8C7P-JTUM-S7J4;35;0;0;1;5;3;2;0;0;0;2;2;4;0;0;1
bdnb-bg-XSPQ-RGQ8-GNJB;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-M2PW-66XW-5TU5;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
bdnb-bg-KJ2D-XVPJ-Z3CJ;35;0;0;0;11;2;4;0;0;0;1;8;2;5;0;3
bdnb-bg-2AEF-P754-DB7X;35;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
bdnb-bg-USPY-9E9X-KGK4;35;0;0;1;0;2;1;0;0;0;0;1;2;0;0;3
bdnb-bg-XA9G-J7LF-DGZG;35;0;0;1;0;2;1;0;0;0;0;1;2;0;0;3
bdnb-bg-MF71-A5NU-YHB4;35;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-UFR2-BK83-XJ4Y;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-UY9T-L4JV-U5MH;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-17GT-X9RN-9XLM;35;0;0;0;2;2;1;0;0;0;0;1;1;0;0;2
bdnb-bg-DXFF-9FTZ-5CF7;35;0;0;0;2;2;1;0;0;0;0;1;1;0;0;2
bdnb-bg-C8G2-2SLJ-CRKU;35;0;0;12;6;1;0;0;0;1;12;2;0;0;0;0
bdnb-bg-G65N-WLLT-U9GU;35;0;0;2;2;0;0;1;0;0;0;0;0;1;0;1
bdnb-bg-7T38-VRWE-WVQX;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-F8UU-5KMJ-EUYG;35;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
bdnb-bg-XMEF-LF8M-2FAH;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
bdnb-bg-AKH8-J14W-J7J9;35;0;1;7;0;0;0;0;0;29;1;0;0;0;0;0
bdnb-bg-SXMK-BYED-78CY;35;0;0;2;30;24;4;1;0;0;3;23;17;6;1;0
bdnb-bg-ZS9X-WJYD-HDY3;35;0;0;0;0;0;0;0;5;19;0;0;0;0;0;0
bdnb-bg-MS6Q-BS37-1XV3;35;0;4;6;0;0;0;0;0;0;0;0;0;0;0;96
bdnb-bg-2MJS-VCCV-5ABH;35;0;1;5;0;0;0;0;0;32;3;3;0;0;0;0
bdnb-bg-YFU7-SCFB-JDV6;35;0;0;66;0;0;0;0;0;33;0;0;0;0;0;0
bdnb-bg-UB83-B2QZ-WMP3;35;0;1;24;0;0;0;0;14;30;0;0;0;0;0;0
bdnb-bg-91HM-UHF8-2CRH;35;0;1;10;0;0;0;0;1;21;0;0;0;0;0;0
bdnb-bg-NTBM-TLEY-W2DC;35;0;0;18;0;0;0;0;2;15;0;0;0;0;0;0
bdnb-bg-NPAU-NR9Z-H5GE;35;0;1;20;28;17;8;0;0;1;26;24;1;1;0;21
bdnb-bg-RE8K-JGH4-T1A8;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bdnb-bg-1BNR-WYE7-VZW2;35;0;0;19;0;0;0;0;0;36;1;4;0;1;0;0
bdnb-bg-DGH7-QWDW-E6X9;35;0;0;0;6;4;1;1;0;0;0;0;2;0;0;3
bdnb-bg-UD4P-TPXL-R9JX;35;0;0;3;1;0;0;0;6;6;0;0;0;0;0;0
bdnb-bg-N89R-Z215-EV9R;35;0;0;2;3;3;1;0;1;0;0;0;2;1;0;2
bdnb-bg-R6QZ-ZSEM-LYYJ;35;0;0;0;3;5;0;0;0;0;0;3;1;0;0;0
bdnb-bg-8RXK-U84D-ASAH;35;0;0;1;11;10;0;0;0;0;0;9;6;0;0;3
bdnb-bg-XZFJ-A6EF-A4V2;35;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
bdnb-bg-HZGL-PXLU-X62U;35;0;6;4;0;0;0;0;0;1;5;4;0;0;0;0
bdnb-bg-XG3S-Q6Y2-ESJU;35;0;0;15;9;16;6;11;0;0;0;0;0;0;0;11
bdnb-bg-3AZ5-UMGW-SQRN;35;0;0;2;1;2;0;0;0;0;1;6;0;0;0;0
bdnb-bg-EPRB-33YP-2ALB;35;0;0;12;0;0;0;0;0;24;0;0;0;0;0;0
bdnb-bg-5DF7-CHFQ-FAR3;35;0;1;1;0;0;0;0;0;0;0;0;0;0;0;12
bdnb-bg-WSSM-PC5K-JJSH;35;0;0;42;23;5;0;1;2;0;21;29;5;0;0;10
bdnb-bg-EDTX-WM5Z-7F4F;35;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
bdnb-bg-RXD7-R98R-R4K8;35;0;0;25;0;0;0;0;6;14;0;0;0;0;0;57
bdnb-bg-MHFR-F9TG-9TBS;35;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
bdnb-bg-URQZ-TF5A-THWG;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
bdnb-bg-RBXD-YHFA-AKU1;35;0;1;12;0;0;0;0;0;53;1;0;0;0;0;0
bdnb-bg-B8GK-2X4A-954J;35;0;0;3;0;0;0;0;4;50;0;0;0;0;0;0
bdnb-bg-GWRY-D3P8-DAYM;35;0;0;21;18;5;1;0;1;0;15;19;0;0;0;13
bdnb-bg-FF3V-R8QF-FS9X;35;0;0;0;1;3;0;0;0;0;2;7;0;0;0;0
bdnb-bg-L3BJ-7V4Z-2L7S;35;0;0;8;2;0;0;0;0;0;0;3;10;0;0;0
bdnb-bg-UDQW-FT74-122Z;35;0;0;2;20;2;0;0;0;0;1;11;0;0;0;7
bdnb-bg-BAR1-Y3XT-PBCL;35;0;0;0;0;0;0;0;0;0;1;0;1;0;0;8
bdnb-bg-S5HJ-T8TC-H7JF;35;0;0;0;4;3;1;0;1;1;0;2;1;0;0;4
bdnb-bg-F4ST-NGTW-Z3PR;35;0;0;0;0;3;0;5;0;0;0;1;0;1;0;0
bdnb-bg-C138-PU6A-7KQD;35;0;0;0;6;5;2;3;0;0;0;0;8;1;0;3
bdnb-bg-CKZQ-TMBB-CL91;35;0;0;1;4;3;2;0;0;0;1;4;0;2;0;3
bdnb-bg-F2EG-PJCX-3LRH;35;0;0;6;0;0;0;0;35;0;0;0;0;0;0;0
bdnb-bg-U975-AV9J-RZN6;35;0;0;6;1;0;0;0;0;0;4;7;0;0;0;3
bdnb-bg-4V6D-PC81-7DYJ;35;0;0;3;4;5;1;0;0;0;1;4;1;0;0;1
bdnb-bg-A57R-3UWJ-E3MJ;35;0;0;5;9;5;1;0;0;0;3;6;1;0;0;2
bdnb-bg-KGV3-QV65-EQJG;35;0;0;6;10;5;1;0;0;0;1;8;2;0;0;1
bdnb-bg-RHNS-G6S3-CXEJ;35;0;0;6;10;5;1;0;0;0;1;8;1;0;0;4
bdnb-bg-3172-APWD-EGCZ;35;0;0;1;6;5;1;1;0;2;0;1;5;1;0;4
bdnb-bg-GZ2L-QUCU-FTJ8;35;0;0;2;4;0;0;0;0;0;0;9;0;0;0;10
bdnb-bg-HH39-6XUT-NRVE;35;0;0;10;7;4;1;0;0;0;5;18;0;1;0;7
bdnb-bg-4YSL-F32X-SNFV;35;0;0;2;5;5;2;0;0;0;0;0;1;0;0;5
bdnb-bg-VSK5-F1LJ-EYUK;35;0;0;4;2;0;0;0;0;0;0;3;6;0;0;0
bdnb-bg-6BF7-P69M-XNRG;35;0;17;42;0;0;0;0;47;10;1;0;0;0;0;0
bdnb-bg-EXWP-93R9-U6R8;35;0;0;0;0;5;2;0;0;0;0;0;0;0;0;2
bdnb-bg-1SHK-BZ3E-K3CC;35;0;0;2;7;4;0;0;0;0;0;6;2;0;0;2
bdnb-bg-TW2E-8ZT4-9MP7;35;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
bdnb-bg-AZ4Z-2EX8-7EHP;35;0;0;38;0;0;0;0;33;20;1;0;0;0;0;0
bdnb-bg-VB62-4RVP-EN51;35;0;0;0;2;1;0;0;0;0;3;12;0;0;0;5
bdnb-bg-WM4Y-KJ27-JPJH;35;0;3;4;0;0;0;0;0;20;0;3;0;0;0;0
bdnb-bg-EJQR-7KG6-PLGL;35;0;0;0;0;2;1;0;0;48;27;0;0;2;0;0
bdnb-bg-RMSX-ELPX-NK43;35;0;0;3;12;3;1;1;1;0;0;4;3;0;0;4
bdnb-bg-77DE-GDXX-SZWY;35;0;0;2;4;7;1;0;0;0;0;0;0;0;0;3
bdnb-bg-A5P8-RSJ1-UT5C;35;0;0;1;0;2;0;2;0;0;0;1;3;0;0;0
bdnb-bg-QZDK-SH5K-RRQA;35;0;0;1;0;2;0;2;0;0;0;1;3;0;0;0
bdnb-bg-538Y-KAXC-V9G1;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-94QM-GMD5-C1KW;35;0;2;10;4;0;0;0;0;0;8;5;0;0;0;7
bdnb-bg-RN1C-JUP4-GAQK;35;0;0;3;17;19;7;2;0;0;5;18;14;1;0;12
bdnb-bg-1GT1-7MQC-55ZN;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-NBQR-RHLX-Y1Q1;35;0;29;20;0;0;0;0;0;67;0;0;0;0;0;0
bdnb-bg-BVPA-7DQW-W3NG;35;0;0;21;0;0;0;0;0;1;0;11;5;0;0;0
bdnb-bg-E9RC-CCPZ-58BG;35;0;0;1;10;7;2;0;0;0;0;9;5;2;0;0
bdnb-bg-262J-LX5Q-5R3Q;35;0;0;1;6;2;0;0;0;1;2;7;0;0;0;0
bdnb-bg-C8EV-MCL7-Y15C;35;0;0;25;18;3;0;0;0;0;0;23;44;2;1;0
bdnb-bg-G1S4-T3GD-JJGJ;35;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
bdnb-bg-XKDL-UZ3D-3EMM;35;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
bdnb-bg-AG68-9TQQ-P7Y6;35;0;0;1;13;4;2;0;0;0;1;6;8;2;1;1
bdnb-bg-QG3D-24RW-EXCV;35;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
bdnb-bg-TAUM-3Y9H-VKS8;35;0;0;2;4;0;0;1;0;1;0;9;9;3;0;0
bdnb-bg-C32J-EXGF-CH5T;35;0;0;2;24;12;4;1;0;0;2;15;7;1;0;11
bdnb-bg-X2LT-XLJE-K2NK;35;0;0;4;0;0;0;0;19;36;6;7;1;0;0;0
bdnb-bg-LZ8R-GSDK-2KD1;35;0;0;14;2;0;0;0;0;0;2;9;3;0;0;0
bdnb-bg-52X7-G5E5-J2NF;35;0;1;7;0;0;0;0;29;0;0;0;0;0;0;0
bdnb-bg-TBK1-RABQ-RK2G;35;0;0;3;0;4;0;1;0;1;0;0;0;1;0;5
bdnb-bg-FFZ6-NYXW-T6NX;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-9RR5-8FTG-FW87;35;0;0;4;2;0;0;0;0;2;9;0;0;0;0;0
bdnb-bg-2ZZ3-ES8L-AT3U;35;0;0;0;4;1;0;0;0;0;0;5;0;0;0;0
bdnb-bg-NQHY-HB4F-W582;35;0;0;2;6;3;0;1;0;0;2;3;0;0;0;0
bdnb-bg-HQ16-GDNE-KDKH;35;0;0;0;1;4;0;1;0;0;0;1;1;0;0;2
bdnb-bg-RCU8-EQZQ-52AF;35;0;0;0;3;1;3;0;0;0;1;1;1;0;0;5
bdnb-bg-AP3K-QF48-78R9;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-FH8C-NL13-6J46;35;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0
bdnb-bg-NDK9-W1ZL-KAX5;35;0;0;2;1;1;0;0;0;0;2;0;1;0;0;3
bdnb-bg-9N7H-KPT6-41A1;35;0;0;11;37;13;2;0;0;0;3;29;5;0;0;13
bdnb-bg-MZY5-X4PH-RBZS;35;0;0;3;12;0;0;0;0;0;1;8;7;0;0;0
bdnb-bg-8MFC-HZ7R-U584;35;0;1;6;15;8;1;0;0;0;2;27;1;1;0;3
bdnb-bg-MC8Y-ZWXG-WV7L;35;0;1;75;95;36;3;0;0;4;22;76;84;2;0;18
bdnb-bg-JZLF-JPK1-XN8D;35;0;0;21;0;0;0;0;20;0;0;0;0;0;0;0
bdnb-bg-FA76-8G8X-W2D8;35;0;0;18;16;2;0;0;0;0;0;6;18;4;0;0
bdnb-bg-BUDW-NPWE-6J6W;35;0;0;3;0;0;0;0;0;0;0;4;1;2;1;0
bdnb-bg-EU1S-MN78-BBB8;35;0;0;1;4;1;1;0;0;1;4;1;0;0;0;1
bdnb-bg-CUTM-M5XS-GUNW;35;0;0;7;19;2;2;0;0;0;0;14;17;0;0;4
bdnb-bg-SMZA-MDQ3-QPC8;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
bdnb-bg-HHAX-FGL2-AQWX;35;0;0;5;0;0;0;0;0;10;1;0;0;0;0;0
bdnb-bg-J4LA-GLQM-JMF6;35;0;0;0;7;5;1;0;0;0;0;2;1;0;0;3
bdnb-bg-NWTW-85F2-71UR;35;0;4;4;0;0;0;0;0;0;1;0;0;0;0;51
bdnb-bg-V9B5-K7RU-NQSM;35;0;0;1;5;3;0;0;0;0;4;4;2;0;0;1
bdnb-bg-75Q6-4X3A-AR9V;35;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bdnb-bg-TJ61-6DWA-JADZ;35;0;0;1;9;6;1;0;0;0;1;5;3;0;0;6
bdnb-bg-22TY-1CVY-BHAD;35;0;0;1;0;0;0;0;13;10;0;0;0;0;0;0
bdnb-bg-941W-5TXP-JEAN;35;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
bdnb-bg-3JVV-HM3J-FHS3;35;0;0;0;2;0;1;1;0;0;1;0;2;0;0;0
bdnb-bg-1YF8-AACP-HFHZ;35;0;1;1;7;2;1;0;1;0;0;2;3;0;0;1
bdnb-bg-D8CQ-XUJN-SW4H;35;0;2;37;0;0;0;0;79;35;0;0;0;0;0;0
bdnb-bg-98HD-VNJA-ZFGH;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-JL41-GZBE-1H2R;35;0;0;4;5;3;0;0;0;0;1;1;2;0;0;8
bdnb-bg-WE56-3HZB-MT56;35;0;0;0;14;11;1;0;0;0;2;13;5;0;0;3
bdnb-bg-H8J1-LDDF-WVFC;35;0;0;7;2;0;0;0;0;0;1;3;0;0;0;0
bdnb-bg-NZG7-N7RQ-KXH6;35;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-ST2F-EWFT-1XAR;35;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
bdnb-bg-CKFX-DBL7-TVXQ;35;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1
bdnb-bg-FB3T-CZKB-P6BF;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9
bdnb-bg-D1YW-Z47M-P4UZ;35;0;0;22;0;0;0;0;7;3;0;0;0;0;0;0
bdnb-bg-QNN6-P942-Y6J9;35;0;0;110;18;1;0;0;0;0;1;16;50;4;0;0
bdnb-bg-29M2-XA47-2S9R;35;0;1;32;0;0;0;0;4;28;0;0;0;0;0;0
bdnb-bg-Q1ZN-NAL7-1UK9;35;0;0;6;19;11;2;0;0;0;0;7;18;1;0;7
bdnb-bg-ULMV-XQG9-DBXT;35;0;0;30;3;0;0;0;0;70;0;0;0;0;0;0
bdnb-bg-1J5P-GGHL-NEBG;35;0;0;0;3;2;0;1;0;0;0;4;2;0;0;0
bdnb-bg-96JG-6U1X-2HS2;35;0;0;3;0;0;0;0;7;18;0;0;0;0;0;0
bdnb-bg-5UHD-8Z1Z-XZ4K;35;0;0;10;8;6;0;0;0;0;2;8;2;0;0;5
bdnb-bg-N9AR-G5JX-2RSP;35;0;0;29;22;9;0;0;0;0;11;20;6;0;2;8
bdnb-bg-SL7K-8CNP-ZFW4;35;0;0;9;13;7;2;1;0;0;2;12;3;0;0;9
bdnb-bg-TL75-W8ZB-UAP8;35;0;0;0;2;0;0;0;0;0;1;2;0;0;0;0
bdnb-bg-4HD5-QWEJ-DPE4;35;0;0;2;2;0;0;0;0;0;5;2;0;0;0;0
bdnb-bg-AS3S-HDGS-M67T;35;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
bdnb-bg-H9XN-E4NH-NSK2;35;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3
bdnb-bg-7DTN-KBML-5XZN;35;0;0;2;15;1;0;0;0;0;2;14;1;0;0;5
bdnb-bg-4KE9-EF7B-4MSH;35;0;0;11;20;11;0;0;0;0;4;21;2;0;0;9
bdnb-bg-6E4H-APEX-XXRE;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-AXT9-BTRG-BMJR;35;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
bdnb-bg-5M6K-JU52-E5PP;35;0;3;114;28;1;0;0;0;2;149;2;0;0;0;4
bdnb-bg-Y8QK-41VW-PL42;35;0;0;8;10;4;0;0;0;0;2;9;1;0;0;3
bdnb-bg-WCP1-1KRX-WV2L;35;0;0;18;1;0;0;0;0;5;11;0;0;0;0;0
bdnb-bg-2B77-K2TX-WQS9;35;1;11;1;0;0;0;0;0;33;0;0;0;0;0;0
bdnb-bg-H5BY-LK95-VKVA;35;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1
bdnb-bg-K5M3-NFZD-JK4B;35;0;3;6;0;0;0;0;0;31;5;0;0;0;0;0
bdnb-bg-B3XS-EWGJ-2MRW;35;0;0;1;1;2;0;1;0;1;0;0;0;0;0;1
bdnb-bg-GYGB-V71X-V91R;35;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
bdnb-bg-JAF1-J9Q9-CNDL;35;0;0;6;9;1;2;0;0;0;0;6;3;0;0;4
bdnb-bg-C2XZ-SSTJ-DT6Z;35;0;0;6;0;0;0;0;40;6;0;0;0;0;0;0
bdnb-bg-EH5C-BS19-4CTD;35;0;0;6;45;6;0;0;1;0;12;41;9;0;0;16
bdnb-bg-3GJD-FMB8-VJXJ;35;0;0;0;1;3;0;1;0;0;0;1;0;0;0;1
bdnb-bg-BAYW-STDP-Y2Z4;35;0;0;3;1;1;0;2;0;0;0;1;1;2;0;7
bdnb-bg-XM3Y-7UU3-BGAJ;35;0;0;3;1;1;0;2;0;0;0;1;1;2;0;7
bdnb-bg-ZDXP-PDWP-JUMV;35;0;0;3;5;2;1;2;0;0;0;2;1;2;0;10
bdnb-bg-ZTCK-BCSD-6VW8;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
bdnb-bg-5ZCJ-Y8M3-UZY6;35;0;0;10;6;1;0;0;0;0;3;11;1;0;0;3
bdnb-bg-YN9Y-LVSW-S7UA;35;0;0;0;8;0;0;0;0;0;0;0;24;0;0;0
bdnb-bg-GR1S-PKHG-T6CA;35;0;0;28;0;0;0;0;6;16;6;0;0;0;0;0
bdnb-bg-892L-B8GQ-XKKK;35;0;1;4;0;0;0;0;7;17;0;1;0;0;0;0
bdnb-bg-J5K3-EWRP-HYDU;35;0;27;84;32;4;0;0;1;5;53;19;1;0;0;22
bdnb-bg-SW5R-ZFKR-8186;35;1;0;9;0;0;0;0;9;11;0;0;0;0;0;0
bdnb-bg-L57Y-VK1C-XCHT;35;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
bdnb-bg-6VML-JH19-DWV5;35;0;0;6;4;2;1;0;0;0;0;0;0;0;0;9
bdnb-bg-652N-PGQU-AJBC;35;0;0;1;1;0;0;0;0;0;1;0;1;0;0;2
bdnb-bg-JCE9-7PLS-3ZKC;35;0;0;0;3;1;0;0;0;0;0;2;1;0;0;1
bdnb-bg-6LUS-SBVS-RKNF;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
bdnb-bg-B633-KNRR-LGG9;35;0;0;106;1;1;0;0;0;69;32;0;0;0;0;0
bdnb-bg-4YYA-P59L-92DW;35;0;3;9;0;0;0;0;0;0;0;0;0;0;0;31
bdnb-bg-W91L-575V-ZNFB;35;0;0;26;0;0;0;0;0;29;0;0;0;0;0;0
bdnb-bg-CEWG-8FA2-FD22;35;0;2;6;0;0;0;0;0;4;8;2;0;0;0;0
bdnb-bg-CWVQ-4XJU-EXDF;35;0;0;1;2;3;0;0;0;0;0;0;0;1;0;2
bdnb-bg-PCKY-72NA-BQP2;35;0;0;1;2;3;0;0;0;0;0;0;0;1;0;2
