Code INSEE commune,commune,Code INSEE département,Département,Code INSEE région,Région,Type peuplement,Essence,Développement,Diamètre moyen,Surface travaux/longueur travaux,Année coupe,Hiérarchie géographique,Géo-point commune,COMMUNE_PRINCIPALE,Méthode de coupe,Nombre d'unités,Hmax CCG-LA,Courbes hauteurs (Désignation),Courbes hauteurs (Essence),Mise en oeuvre manuel (% manuel),Travaux tiers
35334,Thorigné-Fouillard,35,,,,Futaie,Pommier,Actif,15 - 30,0,2031,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,ECIMAGE,1187,7.0,A,Pommier,100,Oui
35131,L'Hermitage,35,,,,Arbre isolé,Châtaignier,Actif,15 - 30,0,2099,,"48.1221023417, -1.8166504183",L'Hermitage,ABATTAGE,1,9.0,C,Châtaignier,100,Non
35139,Laillé,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2099,,"47.9672360017, -1.71452676529",Laillé,ABATTAGE,1,5.0,D,Chêne commun,100,Non
35136,Janzé,35,,,,Haie,"Ajonc,Ronces",Neutre,< 15,0,,,"47.9428950804, -1.50038718382",Janzé,TAILLE,,7.0,A,Ronces,0,Non
35136,Janzé,35,,,,Isolé Pied de pylône,,Actif,< 15,800,2025,,"47.9428950804, -1.50038718382",Janzé,DÉBROUSSAILLAGE,,-6.0,,,100,Non
35136,Janzé,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2099,,"47.9428950804, -1.50038718382",Janzé,ABATTAGE,1,5.5,C,Chêne commun,0,Non
35136,Janzé,35,,,,Taillis,"Genêt (épineux ou scorpion),Chêne commun,Saule (blanc, argenté, vivier, Osier blanc)",Neutre,,0,,,"47.9428950804, -1.50038718382",Janzé,DÉBROUSSAILLAGE,,30.0,GÉNÉRIQUE,Genêt (épineux ou scorpion),0,Non
35278,Saint-Grégoire,35,,,,Arbre isolé,Peuplier,Actif,> 30,0,2099,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,1,9.5,C,Peuplier,100,Non
35278,Saint-Grégoire,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2033,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,1,16.5,C,Chêne commun,100,Non
35278,Saint-Grégoire,35,,,,Haie,"Aulne,Saule marsault (des chèvres)",Actif,< 15,0,2030,,"48.1588840471, -1.68571943452",Saint-Grégoire,TAILLE,,10.5,B,Aulne,100,Non
35132,Hirel,35,,,,Futaie,"Saule (blanc, argenté, vivier, Osier blanc)",Actif,> 30,0,2026,,"48.5948348848, -1.80915236052",Hirel,ECIMAGE,3,7.0,C,"Saule (blanc, argenté, vivier, Osier blanc)",100,Non
35196,Mordelles,35,,,,Haie,Feuillus inconnu,Neutre,< 15,0,,,"48.0857602983, -1.84210731238",Mordelles,AUCUNE,,95.5,Générique,Feuillus inconnu,,Non
35139,Laillé,35,,,,Haie,"Châtaignier,Merisier,Aubépine",Actif,< 15,0,2026,,"47.9672360017, -1.71452676529",Laillé,TAILLE,,5.0,C,Châtaignier,0,Non
35206,Noyal-Châtillon-sur-Seiche,35,,,,Isolé Pied de pylône,,Actif,< 15,20,2025,,"48.0524815273, -1.6633106381",Noyal-Châtillon-sur-Seiche,DÉBROUSSAILLAGE,,0.0,,,100,Non
35088,Corps-Nuds,35,,,,Pied de pylône,,Neutre,< 15,100,,,"47.9823871404, -1.57026704551",Corps-Nuds,DÉBROUSSAILLAGE,,-6.0,,,100,Non
35204,Nouvoitou,35,,,,Arbre isolé,Châtaignier,Actif,> 30,0,2099,,"48.0299058856, -1.55180159639",Nouvoitou,ABATTAGE,1,17.0,B,Châtaignier,100,Non
35240,Le Rheu,35,,,,Haie,Saule marsault (des chèvres),Actif,< 15,0,2027,,"48.097397419, -1.78149989185",Le Rheu,TAILLE,,3.0,C,Saule marsault (des chèvres),100,Non
35139,Laillé,35,,,,Arbre isolé,Châtaignier,Actif,> 30,0,2099,,"47.9672360017, -1.71452676529",Laillé,ABATTAGE,1,9.5,C,Châtaignier,100,Non
35139,Laillé,35,,,,Taillis,"Merisier,Sureau,Ajonc",Actif,< 15,0,2026,,"47.9672360017, -1.71452676529",Laillé,DÉBROUSSAILLAGE,,4.5,B,Merisier,100,Non
35139,Laillé,35,,,,Haie,"Bouleau,Saule (blanc, argenté, vivier, Osier blanc),Chêne commun",Neutre,< 15,0,,,"47.9672360017, -1.71452676529",Laillé,TAILLE,,11.0,E,"Saule (blanc, argenté, vivier, Osier blanc)",0,Non
35204,Nouvoitou,35,,,,Haie,"Bouleau,Merisier",Actif,< 15,0,2031,,"48.0299058856, -1.55180159639",Nouvoitou,TAILLE,,12.0,B,Bouleau,100,Non
35352,Vern-sur-Seiche,35,,,,Haie,"Charme commun (Charmille),Chêne commun",Neutre,< 15,0,,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,TAILLE,,17.5,C,Charme commun (Charmille),100,Non
35353,Vezin-le-Coquet,35,,,,Haie,Merisier,Actif,< 15,0,2029,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,TAILLE,,5.5,C,Merisier,100,Non
35353,Vezin-le-Coquet,35,,,,Futaie,"Poirier,Pommier",Neutre,15 - 30,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ABATTAGE,11,7.5,C,Poirier,100,Non
35353,Vezin-le-Coquet,35,,,,Taillis,"Thuya,Olivier",Neutre,< 15,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,AUCUNE,,8.0,C,Thuya,,Non
35353,Vezin-le-Coquet,35,,,,Taillis,"Saule (blanc, argenté, vivier, Osier blanc)",Actif,,0,2029,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,DÉBROUSSAILLAGE,6,8.0,E,"Saule (blanc, argenté, vivier, Osier blanc)",0,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Liquidambar,Actif,15 - 30,0,2026,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,1,9.5,B,Liquidambar,100,Non
35353,Vezin-le-Coquet,35,,,,Futaie,Chêne rouge d'Amérique (USA),Actif,15 - 30,0,2026,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,2,12.5,B,Chêne rouge d'Amérique (USA),100,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Mûrier,Actif,15 - 30,0,2026,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,1,7.0,D,Mûrier,100,Non
35278,Saint-Grégoire,35,,,,Taillis,"Prunellier commun (Épine noire),Chêne commun,Noisetier (Coudrier, pourpre, tortueux)",Neutre,< 15,0,,,"48.1588840471, -1.68571943452",Saint-Grégoire,DÉBROUSSAILLAGE,,18.0,D,Chêne commun,0,Non
35204,Nouvoitou,35,,,,Haie,"Aubépine,Ronces",Neutre,15 - 30,0,,,"48.0299058856, -1.55180159639",Nouvoitou,AUCUNE,15,13.5,A,Ronces,,Non
35132,Hirel,35,,,,Haie,"Ronces,Saule (blanc, argenté, vivier, Osier blanc)",Actif,< 15,0,2099,,"48.5948348848, -1.80915236052",Hirel,TAILLE,,9.0,C,"Saule (blanc, argenté, vivier, Osier blanc)",100,Non
35240,Le Rheu,35,,,,Taillis,"Saule (blanc, argenté, vivier, Osier blanc),Saule marsault (des chèvres),Ronces",Actif,< 15,0,2033,,"48.097397419, -1.78149989185",Le Rheu,DÉBROUSSAILLAGE,,17.5,B,Saule marsault (des chèvres),50,Non
35196,Mordelles,35,,,,Futaie,Chêne commun,Actif,15 - 30,0,2029,,"48.0857602983, -1.84210731238",Mordelles,ECIMAGE,2,14.0,D,Chêne commun,100,Non
35196,Mordelles,35,,,,Haie,Frêne,Actif,15 - 30,0,2029,,"48.0857602983, -1.84210731238",Mordelles,ECIMAGE,6,16.5,C,Frêne,100,Non
35196,Mordelles,35,,,,Taillis,"Saule (blanc, argenté, vivier, Osier blanc),Ronces,Érable,Genêt (épineux ou scorpion),Frêne,Ajonc,Chêne commun",Actif,< 15,0,2026,,"48.0857602983, -1.84210731238",Mordelles,DÉBROUSSAILLAGE,5,13.5,C,Érable,0,Non
35139,Laillé,35,,,,Haie,"Bouleau,Laurier,Merisier",Actif,< 15,0,2029,,"47.9672360017, -1.71452676529",Laillé,TAILLE,4,6.5,C,Bouleau,100,Non
35278,Saint-Grégoire,35,,,,Taillis sous Futaie,"Laurier,Chêne commun,Châtaignier",Actif,15 - 30,0,2028,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,14,12.0,A,Laurier,100,Non
35278,Saint-Grégoire,35,,,,Taillis,"Chêne commun,Aubépine,Érable sycomore",Actif,< 15,0,2028,,"48.1588840471, -1.68571943452",Saint-Grégoire,DÉBROUSSAILLAGE,,11.0,C,Érable sycomore,100,Non
35051,Cesson-Sévigné,35,,,,Taillis,"Chêne commun,Hêtre commun (pourpre, pleureur),Bouleau",Actif,< 15,0,2025,,"48.1202268032, -1.59714447272",Cesson-Sévigné,DÉBROUSSAILLAGE,,3.9,B,Bouleau,100,Non
35353,Vezin-le-Coquet,35,,,,Arbre isolé,Cerisier,Neutre,15 - 30,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ABATTAGE,1,8.5,B,Cerisier,100,Non
35210,Pacé,35,,,,Haie,"Charme commun (Charmille),Chêne commun",Actif,< 15,0,2024,,"48.152548244, -1.77716643787",Pacé,TAILLE,3,8.0,C,Charme commun (Charmille),0,Non
35210,Pacé,35,,,,Taillis,"Chêne commun,Frêne,Érable champêtre",Actif,< 15,0,2028,,"48.152548244, -1.77716643787",Pacé,DÉBROUSSAILLAGE,,7.0,C,Frêne,100,Non
35047,Bruz,35,,,,Haie,"Châtaignier,Érable,Noisetier (Coudrier, pourpre, tortueux)",Actif,< 15,0,2027,,"48.0261755313, -1.74817480915",Bruz,TAILLE,,14.5,B,Érable,100,Non
35047,Bruz,35,,,,Haie,"Noisetier (Coudrier, pourpre, tortueux),Bambou,Saule (blanc, argenté, vivier, Osier blanc)",Actif,< 15,0,2099,,"48.0261755313, -1.74817480915",Bruz,TAILLE,,13.0,E,"Saule (blanc, argenté, vivier, Osier blanc)",0,Non
35206,Noyal-Châtillon-sur-Seiche,35,,,,Haie,"Merisier,Noisetier (Coudrier, pourpre, tortueux),Prunellier commun (Épine noire)",Actif,< 15,0,2025,,"48.0524815273, -1.6633106381",Noyal-Châtillon-sur-Seiche,TAILLE,,4.5,C,Merisier,100,Non
35051,Cesson-Sévigné,35,,,,Futaie,"Érable,Frêne,Saule (blanc, argenté, vivier, Osier blanc)",Actif,15 - 30,0,2099,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ABATTAGE,21,12.0,C,Frêne,100,Non
35238,Rennes,35,,,,Isolé Pied de pylône,,Neutre,< 15,12,,,"48.1119791219, -1.68186449144",Rennes,DÉBROUSSAILLAGE,,-3.5,,,100,Non
35352,Vern-sur-Seiche,35,,,,Haie,"Cornouiller (mâle ou sauvage),Houx,Noisetier (Coudrier, pourpre, tortueux)",Actif,< 15,0,2099,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,TAILLE,,3.0,C,"Noisetier (Coudrier, pourpre, tortueux)",100,Non
35210,Pacé,35,,,,Arbre isolé,Chêne commun,Actif,15 - 30,0,2028,,"48.152548244, -1.77716643787",Pacé,ABATTAGE,,10.0,C,Chêne commun,100,Non
35079,Chevaigné,35,,,,Haie,"Saule marsault (des chèvres),Châtaignier",Actif,< 15,0,2024,,"48.2251828699, -1.63670416498",Chevaigné,TAILLE,,12.0,A,Saule marsault (des chèvres),100,Non
35278,Saint-Grégoire,35,,,,Futaie,"Érable,Chêne commun,Merisier",Actif,> 30,0,2030,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,4,15.5,D,Érable,100,Non
35250,Saint-Armel,35,,,,Arbre isolé,If,Neutre,15 - 30,0,,,"48.0133072658, -1.58086136058",Saint-Armel,AUCUNE,1,20.2,Spécifique,If,,Non
35250,Saint-Armel,35,,,,Haie,Thuya,Neutre,15 - 30,0,,,"48.0133072658, -1.58086136058",Saint-Armel,AUCUNE,17,12.7,A,Thuya,,Non
35079,Chevaigné,35,,,,Lisière,,Actif,> 30,0,2027,,"48.2251828699, -1.63670416498",Chevaigné,ELAGAGE,5,0.0,,Chêne commun,100,Non
35206,Noyal-Châtillon-sur-Seiche,35,,,,Arbre isolé,Mimosa,Actif,> 30,0,2025,,"48.0524815273, -1.6633106381",Noyal-Châtillon-sur-Seiche,ECIMAGE,1,8.0,C,Mimosa,100,Non
35210,Pacé,35,,,,Taillis,"Laurier,Chêne commun",Actif,,0,2026,,"48.152548244, -1.77716643787",Pacé,DÉBROUSSAILLAGE,,4.9,D,Chêne commun,100,Non
35210,Pacé,35,,,,Taillis,Chêne commun,Actif,15 - 30,0,2023,,"48.152548244, -1.77716643787",Pacé,DÉBROUSSAILLAGE,,4.9,D,Chêne commun,100,Non
35001,Acigné,35,,,,Lisière,Chêne commun,Actif,> 30,0,2031,,"48.1464008617, -1.51879762112",Acigné,ELAGAGE,5,-3.5,D,Chêne commun,100,Non
35051,Cesson-Sévigné,35,,,,Isolé Pied de pylône,,Actif,,150,2025,,"48.1202268032, -1.59714447272",Cesson-Sévigné,DÉBROUSSAILLAGE,,-6.0,,,100,Non
35132,Hirel,35,,,,Haie,"Ronces,Cornouiller (mâle ou sauvage)",Neutre,< 15,0,,,"48.5948348848, -1.80915236052",Hirel,TAILLE,,12.0,A,Ronces,0,Non
35196,Mordelles,35,,,,Arbre isolé,Érable,Actif,15 - 30,0,2029,,"48.0857602983, -1.84210731238",Mordelles,ABATTAGE,1,8.0,C,Érable,100,Non
35278,Saint-Grégoire,35,,,,Isolé Pied de pylône,,Actif,< 15,80,2027,,"48.1588840471, -1.68571943452",Saint-Grégoire,DÉBROUSSAILLAGE,,0.0,,,100,Non
35250,Saint-Armel,35,,,,Arbre isolé,Liquidambar,Actif,15 - 30,0,2099,,"48.0133072658, -1.58086136058",Saint-Armel,ABATTAGE,1,13.2,B,Liquidambar,0,Non
35250,Saint-Armel,35,,,,Arbre isolé,"Hêtre commun (pourpre, pleureur)",Actif,15 - 30,0,2031,,"48.0133072658, -1.58086136058",Saint-Armel,ECIMAGE,1,11.4,C,"Hêtre commun (pourpre, pleureur)",100,Oui
35051,Cesson-Sévigné,35,,,,Futaie,"Bouleau,Chêne commun",Actif,> 30,0,2099,,"48.1202268032, -1.59714447272",Cesson-Sévigné,ABATTAGE,4,21.0,B,Bouleau,100,Non
35210,Pacé,35,,,,Futaie,Chêne commun,Actif,15 - 30,0,2099,,"48.152548244, -1.77716643787",Pacé,ABATTAGE,8,8.0,C,Chêne commun,0,Non
35210,Pacé,35,,,,Arbre isolé,"Noisetier (Coudrier, pourpre, tortueux)",Actif,15 - 30,0,2099,,"48.152548244, -1.77716643787",Pacé,ECIMAGE,1,9.0,B,"Noisetier (Coudrier, pourpre, tortueux)",100,Non
35076,Chavagne,35,,,,Taillis,Saule marsault (des chèvres),Actif,,0,2027,,"48.0561574005, -1.78649242036",Chavagne,DÉBROUSSAILLAGE,,10.0,A,Saule marsault (des chèvres),100,Non
35196,Mordelles,35,,,,Taillis,"Chêne commun,Genêt (épineux ou scorpion),Saule gris (cendré)",Actif,,0,2026,,"48.0857602983, -1.84210731238",Mordelles,DÉBROUSSAILLAGE,,6.0,C,Chêne commun,100,Non
35278,Saint-Grégoire,35,,,,Futaie,"Chêne des marais,Châtaignier",Actif,15 - 30,0,2030,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,2,8.5,A,Chêne des marais,100,Non
35278,Saint-Grégoire,35,,,,Haie,"Tremble (Peuplier tremble),Chêne commun,Saule (blanc, argenté, vivier, Osier blanc)",Neutre,< 15,0,,,"48.1588840471, -1.68571943452",Saint-Grégoire,AUCUNE,,8.5,C,Tremble (Peuplier tremble),,Non
35278,Saint-Grégoire,35,,,,Futaie,"Liquidambar,Châtaignier,Chêne des marais,Chêne commun",Actif,15 - 30,0,2036,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,4,12.5,A,Chêne des marais,100,Non
35352,Vern-sur-Seiche,35,,,,Taillis,Arbre aux papillons (Buddleia de David),Neutre,< 15,0,,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,DÉBROUSSAILLAGE,,5.0,Spécifique,Arbre aux papillons (Buddleia de David),100,Non
35352,Vern-sur-Seiche,35,,,,Arbre isolé,Orme,Neutre,15 - 30,0,,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,ABATTAGE,1,10.5,C,Orme,100,Oui
35352,Vern-sur-Seiche,35,,,,Haie,"Fusain (d'Europe),Ronces",Neutre,< 15,0,,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,TAILLE,,11.5,A,Fusain (d'Europe),0,Non
35334,Thorigné-Fouillard,35,,,,Haie,Laurier,Actif,< 15,0,2034,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,TAILLE,,8.0,A,Laurier,100,Oui
35334,Thorigné-Fouillard,35,,,,Arbre isolé,Érable,Actif,> 30,0,2025,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,ABATTAGE,,10.0,C,Érable,100,Non
35196,Mordelles,35,,,,Futaie,Châtaignier,Actif,> 30,0,2099,,"48.0857602983, -1.84210731238",Mordelles,ABATTAGE,5,18.5,C,Châtaignier,100,Non
35065,La Chapelle-Thouarault,35,,,,Haie,"Prunellier commun (Épine noire),Genêt (épineux ou scorpion),Noisetier (Coudrier, pourpre, tortueux)",Actif,< 15,0,2026,,"48.1252826202, -1.8581233152",La Chapelle-Thouarault,TAILLE,,8.0,B,"Noisetier (Coudrier, pourpre, tortueux)",0,Non
35334,Thorigné-Fouillard,35,,,,Futaie,Pommier,Neutre,15 - 30,0,,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,ABATTAGE,215,7.5,C,Pommier,100,Non
35250,Saint-Armel,35,,,,Futaie,"Bouleau,Robinier",Actif,15 - 30,0,2099,,"48.0133072658, -1.58086136058",Saint-Armel,ABATTAGE,9,13.8,B,Bouleau,0,Non
35250,Saint-Armel,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2099,,"48.0133072658, -1.58086136058",Saint-Armel,ABATTAGE,1,17.9,C,Chêne commun,0,Non
35132,Hirel,35,,,,Taillis,"Cornouiller (mâle ou sauvage),Sureau",Neutre,< 15,0,,,"48.5948348848, -1.80915236052",Hirel,DÉBROUSSAILLAGE,,9.0,A,Sureau,100,Non
35076,Chavagne,35,,,,Arbre isolé,Épicéa,Actif,> 30,0,2033,,"48.0561574005, -1.78649242036",Chavagne,ABATTAGE,1,13.5,C,Épicéa,100,Non
35076,Chavagne,35,,,,Haie,"Saule (blanc, argenté, vivier, Osier blanc),Ronces",Neutre,< 15,0,,,"48.0561574005, -1.78649242036",Chavagne,TAILLE,,6.5,E,"Saule (blanc, argenté, vivier, Osier blanc)",0,Non
35334,Thorigné-Fouillard,35,,,,Haie,"Sureau,Noisetier (Coudrier, pourpre, tortueux),Cornouiller (mâle ou sauvage),Ronces",Actif,< 15,0,2025,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,TAILLE,,3.5,C,"Noisetier (Coudrier, pourpre, tortueux)",100,Non
35334,Thorigné-Fouillard,35,,,,Futaie,Pommier,Neutre,15 - 30,0,,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,ABATTAGE,220,8.0,C,Pommier,100,Non
35076,Chavagne,35,,,,Haie,"Eucalyptus,Merisier",Actif,< 15,0,2027,,"48.0561574005, -1.78649242036",Chavagne,TAILLE,,11.5,B,Eucalyptus,100,Non
35334,Thorigné-Fouillard,35,,,,Arbre isolé,Thuya,Actif,15 - 30,0,2028,,"48.1566082899, -1.58409867633",Thorigné-Fouillard,ECIMAGE,1,8.5,B,Thuya,100,Non
35120,Gévezé,35,,,,Taillis,"Bouleau,Laurier,Châtaignier",Actif,< 15,0,2099,,"48.2133254705, -1.79930703575",Gévezé,DÉBROUSSAILLAGE,,21.0,A,Châtaignier,0,Non
35136,Janzé,35,,,,Futaie,Chêne commun,Actif,> 30,0,2046,,"47.9428950804, -1.50038718382",Janzé,ABATTAGE,3,20.0,C,Chêne commun,100,Non
35278,Saint-Grégoire,35,,,,Futaie,Pin,Actif,> 30,0,2099,,"48.1588840471, -1.68571943452",Saint-Grégoire,ECIMAGE,2,6.5,B,Pin,100,Non
35278,Saint-Grégoire,35,,,,Arbre isolé,Marronnier,Actif,> 30,0,2099,,"48.1588840471, -1.68571943452",Saint-Grégoire,ECIMAGE,1,10.0,B,Marronnier,100,Non
35059,La Chapelle-des-Fougeretz,35,,,,Isolé Pied de pylône,,Neutre,,0,,,"48.1768937301, -1.74067185823",La Chapelle-des-Fougeretz,AUCUNE,,-3.5,,,0,Non
35196,Mordelles,35,,,,Haie,Laurier,Neutre,< 15,0,,,"48.0857602983, -1.84210731238",Mordelles,TAILLE,,15.5,A,Laurier,0,Oui
35139,Laillé,35,,,,Arbre isolé,Chêne commun,Actif,> 30,0,2026,,"47.9672360017, -1.71452676529",Laillé,ELAGAGE,1,13.0,D,Chêne commun,100,Non
35206,Noyal-Châtillon-sur-Seiche,35,,,,Haie,"Prunellier commun (Épine noire),Châtaignier,Noisetier (Coudrier, pourpre, tortueux)",Actif,< 15,0,2028,,"48.0524815273, -1.6633106381",Noyal-Châtillon-sur-Seiche,TAILLE,,7.5,C,Châtaignier,0,Non
35275,Saint-Gilles,35,,,,Arbre isolé,Sumacs (Rhus),Neutre,15 - 30,0,,,"48.1520929859, -1.85374690386",Saint-Gilles,ABATTAGE,1,12.5,Spécifique,Sumacs (Rhus),100,Non
35352,Vern-sur-Seiche,35,,,,Taillis,"Bouleau,Chêne commun,Saule (blanc, argenté, vivier, Osier blanc)",Actif,< 15,0,2031,,"48.0525245014, -1.60521106164",Vern-sur-Seiche,DÉBROUSSAILLAGE,,9.0,B,Bouleau,100,Non
35353,Vezin-le-Coquet,35,,,,Haie,"Cornouiller (mâle ou sauvage),Saule (blanc, argenté, vivier, Osier blanc),Ronces,Saule marsault (des chèvres)",Neutre,15 - 30,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,AUCUNE,,11.0,E,"Saule (blanc, argenté, vivier, Osier blanc)",,Non
35353,Vezin-le-Coquet,35,,,,Futaie,"Érable,Liquidambar",Actif,15 - 30,0,2026,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,7,7.0,D,Érable,100,Non
35353,Vezin-le-Coquet,35,,,,Futaie,Chêne commun,Actif,> 30,0,2032,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,ECIMAGE,3,15.5,C,Chêne commun,100,Non
35353,Vezin-le-Coquet,35,,,,Haie,"Ornement,Fruitier,Laurier",Neutre,< 15,0,,,"48.1171829255, -1.74956473355",Vezin-le-Coquet,TAILLE,,12.5,A,Laurier,100,Non
35051,Cesson-Sévigné,35,,,,Haie,"Frêne,Aulne",Actif,< 15,0,2026,,"48.1202268032, -1.59714447272",Cesson-Sévigné,TAILLE,,15.5,A,Aulne,100,Non
35275,Saint-Gilles,35,,,,Haie,Cyprès,Actif,< 15,0,2099,,"48.1520929859, -1.85374690386",Saint-Gilles,TAILLE,,7.5,B,Cyprès,100,Non
35240,Le Rheu,35,,,,Futaie,Chêne commun,Actif,15 - 30,0,2099,,"48.097397419, -1.78149989185",Le Rheu,ECIMAGE,42,4.0,C,Chêne commun,100,Non
35240,Le Rheu,35,,,,Futaie,"Chêne commun,Bouleau,Noisetier (Coudrier, pourpre, tortueux)",Actif,15 - 30,0,2026,,"48.097397419, -1.78149989185",Le Rheu,ABATTAGE,3,10.5,B,Bouleau,100,Non
35240,Le Rheu,35,,,,Futaie,"Chêne commun,Hêtre commun (pourpre, pleureur)",Actif,> 30,0,2099,,"48.097397419, -1.78149989185",Le Rheu,ABATTAGE,5,7.0,C,Chêne commun,100,Non
35051,Cesson-Sévigné,35,,,,Taillis,"Bouleau,Charme commun (Charmille),Châtaignier",Actif,15 - 30,0,2028,,"48.1202268032, -1.59714447272",Cesson-Sévigné,DÉBROUSSAILLAGE,,11.0,B,Châtaignier,100,Oui
35240,Le Rheu,35,,,,Taillis,"Saule (blanc, argenté, vivier, Osier blanc)",Neutre,< 15,0,,,"48.097397419, -1.78149989185",Le Rheu,AUCUNE,,13.0,E,"Saule (blanc, argenté, vivier, Osier blanc)",,Non
35210,Pacé,35,,,,Haie,Prunellier commun (Épine noire),Neutre,< 15,0,,,"48.152548244, -1.77716643787",Pacé,AUCUNE,,5.5,B,Prunellier commun (Épine noire),,Non
35150,Lécousse,35,,,,Haie,"Érable,Saule (blanc, argenté, vivier, Osier blanc)",Actif,< 15,0,2024,,"48.3600018318, -1.22059471096",Lécousse,TAILLE,,6.8,B,Érable,100,Oui
35238,Rennes,35,,,,Futaie,"Érable,Hêtre commun (pourpre, pleureur),Pin",Actif,> 30,0,2099,,"48.1119791219, -1.68186449144",Rennes,ABATTAGE,7,9.0,C,Érable,100,Non
35238,Rennes,35,,,,Isolé Pied de pylône,,Actif,< 15,60,2026,,"48.1119791219, -1.68186449144",Rennes,DÉBROUSSAILLAGE,,0.0,,,100,Non
35055,Chantepie,35,,,,Haie,Saule marsault (des chèvres),Actif,< 15,0,2028,,"48.0817134724, -1.6038253094",Chantepie,TAILLE,,7.5,B,Saule marsault (des chèvres),100,Non
35055,Chantepie,35,,,,Futaie,Pin,Actif,15 - 30,0,2099,,"48.0817134724, -1.6038253094",Chantepie,ECIMAGE,2,12.5,B,Pin,100,Non
35055,Chantepie,35,,,,Arbre isolé,Platane,Actif,> 30,0,2025,,"48.0817134724, -1.6038253094",Chantepie,ECIMAGE,1,11.5,C,Platane,100,Non
35055,Chantepie,35,,,,Arbre isolé,Séquoia,Actif,> 30,0,2025,,"48.0817134724, -1.6038253094",Chantepie,ECIMAGE,1,11.0,B,Séquoia,100,Non
35278,Saint-Grégoire,35,,,,Haie,"Bouleau,Saule (blanc, argenté, vivier, Osier blanc)",Neutre,< 15,0,,,"48.1588840471, -1.68571943452",Saint-Grégoire,TAILLE,,8.0,B,Bouleau,0,Oui
35001,Acigné,35,,,,Futaie,Prunus,Neutre,15 - 30,0,,,"48.1464008617, -1.51879762112",Acigné,AUCUNE,4,10.9,B,Prunus,,Non
35238,Rennes,35,,,,Futaie,Cyprès,Fantôme,15 - 30,0,,,"48.1119791219, -1.68186449144",Rennes,AUCUNE,2,12.5,A,Cyprès,0,Non
35055,Chantepie,35,,,,Haie,"Prunellier commun (Épine noire),Orme",Actif,< 15,0,2025,,"48.0817134724, -1.6038253094",Chantepie,TAILLE,,5.0,D,Orme,0,Non
35278,Saint-Grégoire,35,,,,Arbre isolé,Marronnier,Neutre,15 - 30,0,,,"48.1588840471, -1.68571943452",Saint-Grégoire,ABATTAGE,1,6.0,B,Marronnier,100,Non
35278,Saint-Grégoire,35,,,,Haie,Châtaignier,Actif,< 15,0,2027,,"48.1588840471, -1.68571943452",Saint-Grégoire,TAILLE,,8.5,B,Châtaignier,100,Non
35278,Saint-Grégoire,35,,,,Taillis,"Robinier,Saule marsault (des chèvres)",Actif,< 15,0,2030,,"48.1588840471, -1.68571943452",Saint-Grégoire,DÉBROUSSAILLAGE,,11.0,B,Robinier,20,Non
35001,Acigné,35,,,,Haie,"Noisetier (Coudrier, pourpre, tortueux),Cornouiller (mâle ou sauvage)",Actif,< 15,0,2028,,"48.1464008617, -1.51879762112",Acigné,TAILLE,,10.9,A,"Noisetier (Coudrier, pourpre, tortueux)",0,Non
35240,Le Rheu,35,,,,Futaie,Érable plane (Plane),Actif,15 - 30,0,2099,,"48.097397419, -1.78149989185",Le Rheu,ECIMAGE,2,9.5,B,Érable plane (Plane),100,Non
