Année,Etablissement,Multi-occupation,Code Site,Code bât/ter,Libellé bât/ter,GA,Paysage_id,Id interne,Ref. parcelle,Etat santé,SUB,SDP,Type bât.,Domaine bat.,Propriétaire bat.,Réglementation générale,Catégorie ERP,Type ERP,Class. Monument histo.,Etat access.,Access. AdAP,Access. date,Access. dérog.,Energie class.,Energie valeur,GES,GES valeur,Audit energie,Audit energie date,Audit energie prog.,Audit energie prog. date,Bilan carbone,Bilan carbone date,Bilan carbone prog.,Bilan carbone prog. date,Site géo.,latlong,Adresse,CP,Ville,Pays,COM_CODE,COM_NOM,UUCR_ID,UUCR_NOM,DEP_ID,DEP_NOM,ACA_ID,ACA_NOM,REG_ID,REG_NOM,date_extract,rnb_shape,UAI,rnb_ids
2022,Université Rennes II Haute Bretagne,Non,115880,Ff7693,LA HARPE - Salle de gymnastique,38-OP-50272,ti37C,IB00100219179,HO 024,Très satisfaisant,1129,1144,Bât. enseignement ou sport,Privé,Etat,ERP,5e : établissements accueillant un nombre de personnes inférieur au seuil dépendant du type d'établissement,X : Etablissements sportifs couverts,Sans objet,Réglementaire et fonctionnel,Non,,Non,B,84.565234720992,B,,Oui,2014-02-05,,,Oui,2020-07-08,,,Campus La Harpe,"48.125811, -1.709307",AV CHARLES ET RAYMONDE TILLON,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.708673648501936, 48.1258022797845], [-1.70866241498665, 48.12602358141563], [-1.709216559405164, 48.12603207950597], [-1.70921882196224, 48.12601215738882], [-1.709387330052336, 48.12601443547781], [-1.709403346083871, 48.125771307907314], [-1.709238703497999, 48.12576707246573], [-1.709234899404268, 48.12581500084242], [-1.708673648501936, 48.1258022797845]]]], ""type"": ""MultiPolygon""}",0350937D,QQNJCTJ4TWBB
2025,Université Rennes II Haute Bretagne,Non,115880,Ff7693,LA HARPE - Salle de gymnastique,38-OP-50272,ti37C,IB00100219179,HO 024,Très satisfaisant,1034,1144,Bât. enseignement ou sport,Privé,Etat,ERP,5e : établissements accueillant un nombre de personnes inférieur au seuil dépendant du type d'établissement,X : Etablissements sportifs couverts,Sans objet,Réglementaire et fonctionnel,Non,,Non,B,,B,,Oui,2014-02-05,,,Oui,2020-07-08,,,Campus La Harpe,"48.125811, -1.709307",AV CHARLES ET RAYMONDE TILLON,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.708673648501936, 48.1258022797845], [-1.70866241498665, 48.12602358141563], [-1.709216559405164, 48.12603207950597], [-1.70921882196224, 48.12601215738882], [-1.709387330052336, 48.12601443547781], [-1.709403346083871, 48.125771307907314], [-1.709238703497999, 48.12576707246573], [-1.709234899404268, 48.12581500084242], [-1.708673648501936, 48.1258022797845]]]], ""type"": ""MultiPolygon""}",0350937D,QQNJCTJ4TWBB
2017,Université Rennes II Haute Bretagne,Non,136266,c0b954,UR2 -  Bât 16 - COSEC,38-OP-50272,ti37C,IB00100238601,,Satisfaisant,2377,2531.68,Bât. enseignement ou sport,,,ERP,3e : de 301 à 700 personnes,X : Etablissements sportifs couverts,,Réglementaire et fonctionnel,Non,,,,228.490811947833,,,,,,,,,,,01-Villejean,"48.119785, -1.700461",AV DU PROFESSEUR LEON BERNARD,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.700804489951443, 48.1195036204565], [-1.700801726996158, 48.11950282928531], [-1.70065210097511, 48.119500687663155], [-1.700649026857799, 48.119572023917776], [-1.700595126949312, 48.119571470606616], [-1.700590444547496, 48.119685238598755], [-1.700584535977397, 48.11983060582391], [-1.70071269880605, 48.11983360412139], [-1.700699807372617, 48.12008201388247], [-1.700111869044919, 48.12007122100811], [-1.700125944854603, 48.11982096128535], [-1.700442958084776, 48.11982814272477], [-1.700444548748911, 48.119770387258164], [-1.700441492948366, 48.11972093014617], [-1.700399426586077, 48.11971720020126], [-1.700400040243316, 48.11963334203571], [-1.700442968336792, 48.11963162896525], [-1.700443919388768, 48.11956668751519], [-1.700447943892442, 48.11956652691399], [-1.700452244500895, 48.119463591416824], [-1.700452306787416, 48.119449165930284], [-1.700453675242536, 48.11940403944186], [-1.700456500472758, 48.11939040513415], [-1.700433135375485, 48.11938502747784], [-1.700446436004636, 48.11921682930132], [-1.700714432341072, 48.11921785299397], [-1.700705876647875, 48.11939397481284], [-1.700603203320855, 48.119389959334775], [-1.700597330781464, 48.119429856950056], [-1.700807563855023, 48.11943228419456], [-1.700804489951443, 48.1195036204565]]]], ""type"": ""MultiPolygon""}",0350937D,J2D7559YFXYS
2025,Université Rennes II Haute Bretagne,Non,136266,c0b954,UR2 -  Bât 16 - COSEC,38-OP-50272,ti37C,IB00100238601,EV 074,Pas satisfaisant,2440.21,2531.68,Bât. enseignement ou sport,Public,Etat,ERP,3e : de 301 à 700 personnes,X : Etablissements sportifs couverts,Sans objet,Non réglementaire et fonctionnel,Non,,,C,,,,Oui,2011-01-14,Non,,Non,,Non,,Campus Villejean,"48.119785, -1.700461",AV DU PROFESSEUR LEON BERNARD,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.700804489951443, 48.1195036204565], [-1.700801726996158, 48.11950282928531], [-1.70065210097511, 48.119500687663155], [-1.700649026857799, 48.119572023917776], [-1.700595126949312, 48.119571470606616], [-1.700590444547496, 48.119685238598755], [-1.700584535977397, 48.11983060582391], [-1.70071269880605, 48.11983360412139], [-1.700699807372617, 48.12008201388247], [-1.700111869044919, 48.12007122100811], [-1.700125944854603, 48.11982096128535], [-1.700442958084776, 48.11982814272477], [-1.700444548748911, 48.119770387258164], [-1.700441492948366, 48.11972093014617], [-1.700399426586077, 48.11971720020126], [-1.700400040243316, 48.11963334203571], [-1.700442968336792, 48.11963162896525], [-1.700443919388768, 48.11956668751519], [-1.700447943892442, 48.11956652691399], [-1.700452244500895, 48.119463591416824], [-1.700452306787416, 48.119449165930284], [-1.700453675242536, 48.11940403944186], [-1.700456500472758, 48.11939040513415], [-1.700433135375485, 48.11938502747784], [-1.700446436004636, 48.11921682930132], [-1.700714432341072, 48.11921785299397], [-1.700705876647875, 48.11939397481284], [-1.700603203320855, 48.119389959334775], [-1.700597330781464, 48.119429856950056], [-1.700807563855023, 48.11943228419456], [-1.700804489951443, 48.1195036204565]]]], ""type"": ""MultiPolygon""}",0350937D,J2D7559YFXYS
2020,Université Rennes II Haute Bretagne,Non,116875,D1cdFB,UR 2 Villejean - Bâtiment J,38-OP-50272,ti37C,IB00100240368,EV 126,Très satisfaisant,811.6,895.7,Bât. enseignement ou sport,Privé,Etat,ERP,,,Sans objet,Réglementaire et fonctionnel,Oui,2016-12-31 00:00:00,,,66.1135288319369,,,,,,,,,,,Campus Villejean,"48.119667, -1.700129",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.700442968336792, 48.11963162896525], [-1.700443919388768, 48.11956668751519], [-1.700284822744087, 48.119564021915714], [-1.700004351430622, 48.11955898776958], [-1.699911308171846, 48.11955729173008], [-1.699902385049205, 48.11975956967589], [-1.699921326026696, 48.11976061678325], [-1.699919415022349, 48.11981477925442], [-1.700079933856088, 48.11981829006397], [-1.700083106257789, 48.11976317581362], [-1.700444548748911, 48.119770387258164], [-1.700441492948366, 48.11972093014617], [-1.700399426586077, 48.11971720020126], [-1.700400040243316, 48.11963334203571], [-1.700442968336792, 48.11963162896525]]]], ""type"": ""MultiPolygon""}",0350937D,R8K8SYYWZ4KJ
2025,Université Rennes II Haute Bretagne,Non,116875,D1cdFB,UR 2 Villejean - Bâtiment J,38-OP-50272,ti37C,IB00100240368,EV 126,Satisfaisant,839.55,895.7,Bât. enseignement ou sport,Privé,Etat,ERP,"4e : 300 personnes et au-dessous, à l'exception des établissements compris dans la 5e catégorie",X : Etablissements sportifs couverts,Sans objet,Réglementaire et fonctionnel,Oui,2016-12-31 00:00:00,Non,,,,,Non,,Non,,Oui,2020-07-08,,,Campus Villejean,"48.119667, -1.700129",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.700442968336792, 48.11963162896525], [-1.700443919388768, 48.11956668751519], [-1.700284822744087, 48.119564021915714], [-1.700004351430622, 48.11955898776958], [-1.699911308171846, 48.11955729173008], [-1.699902385049205, 48.11975956967589], [-1.699921326026696, 48.11976061678325], [-1.699919415022349, 48.11981477925442], [-1.700079933856088, 48.11981829006397], [-1.700083106257789, 48.11976317581362], [-1.700444548748911, 48.119770387258164], [-1.700441492948366, 48.11972093014617], [-1.700399426586077, 48.11971720020126], [-1.700400040243316, 48.11963334203571], [-1.700442968336792, 48.11963162896525]]]], ""type"": ""MultiPolygon""}",0350937D,R8K8SYYWZ4KJ
2022,Université Rennes II Haute Bretagne,Non,116875,BbC24D,UR 2 Villejean - Bâtiment G,38-OP-50272,ti37C,IB00100272429,EV 071,Très satisfaisant,818.3,820,Bât. enseignement ou sport,Privé,Propre à l'établissement,ERP,3e : de 301 à 700 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Réglementaire et fonctionnel,Non,,Non,,42.2057924966394,,,Non,,Non,,Oui,2020-07-08,,,Campus Villejean,"48.119214, -1.698698",PL RECTEUR HENRI LE MOAL,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.698595858994109, 48.11926812810858], [-1.698949089076146, 48.11927386871807], [-1.698954751301668, 48.11918620347533], [-1.69905844589423, 48.11918657387858], [-1.69906113976312, 48.11912607014333], [-1.698919643752255, 48.119124503462444], [-1.698709491909868, 48.11912297110021], [-1.698710085672721, 48.11915990631325], [-1.698629436269382, 48.11916132062888], [-1.698630349654343, 48.11920184883512], [-1.698594049401746, 48.11920239543459], [-1.698595858994109, 48.11926812810858]]]], ""type"": ""MultiPolygon""}",0350937D,7WJYKGKW79ER
2017,"Université Rennes II Haute Bretagne,École des hautes études en santé publique (EHESP),PARTIES COMMUNES  PARTENAIRE GÉNÉRIQUE",Oui,170688,FF9C7A,MSHB - BATIMENT GERMAINE TILLON,38-OP-50272,ti37C,IB00100280480,,,3672,3976,Bât. enseignement ou sport,,,,,,,,,,,,,,,,,,,,,,,,"48.116719, -1.702985",15  AV DU PROFESSEUR LEON BERNARD,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.703088586403457, 48.11606629559465], [-1.703075983869335, 48.11634804851211], [-1.703084530741302, 48.11636844037683], [-1.703098984798754, 48.11637958194975], [-1.703126613067021, 48.11638749313693], [-1.703157625661028, 48.11638805764718], [-1.703210100940442, 48.11638776510657], [-1.703222253693465, 48.11638818126536], [-1.703224911936001, 48.11643314718046], [-1.703210156327814, 48.116433736399564], [-1.703047124703678, 48.11643213346393], [-1.703043986087098, 48.11657829224819], [-1.702967125038819, 48.11657685410151], [-1.70296674348527, 48.11658768662879], [-1.702800708602196, 48.11658259748938], [-1.702803016469529, 48.11653292609067], [-1.702824639192345, 48.11653386561264], [-1.702827778412611, 48.116387706829876], [-1.70269291672538, 48.11638497862136], [-1.702685592898138, 48.11652950158425], [-1.70270579421096, 48.11652959644004], [-1.702704827675587, 48.11657921427744], [-1.7025661012012, 48.11657844309727], [-1.702566297717665, 48.11661088711703], [-1.702527316436291, 48.11661154204406], [-1.702524681453491, 48.116718017244615], [-1.702358806161678, 48.116714723978], [-1.702365189378904, 48.11657474584635], [-1.70212671772609, 48.11657254774192], [-1.702122005965872, 48.11679178585563], [-1.702357955707576, 48.11679588757513], [-1.702359962300118, 48.11675794696366], [-1.702520392034002, 48.11676055621111], [-1.702520145157271, 48.11681825826439], [-1.702958589235667, 48.11682869694985], [-1.702957044616996, 48.11685670329141], [-1.703701433619457, 48.11687114859844], [-1.703704319273093, 48.116843088676525], [-1.703891657910886, 48.11684552288368], [-1.703896978357953, 48.11667854371718], [-1.703896380999716, 48.11664160846912], [-1.70396905788448, 48.116641410239176], [-1.703979434247588, 48.11634983014387], [-1.703720522292248, 48.11634484588508], [-1.703718818088137, 48.11637105575231], [-1.703590903480069, 48.11637075545522], [-1.703594914860604, 48.11629487416773], [-1.703224345770409, 48.116290742061906], [-1.703231415763452, 48.11606780371105], [-1.703088586403457, 48.11606629559465]], [[-1.702818853801865, 48.1167107790257], [-1.70267854560091, 48.11670736679744], [-1.702683641477714, 48.116613413494804], [-1.70282252801899, 48.11661598103097], [-1.702818853801865, 48.1167107790257]], [[-1.703204421471099, 48.11671701792869], [-1.703072161785794, 48.116713284777234], [-1.703074974071224, 48.11662392982031], [-1.703211097818132, 48.1166257057793], [-1.703204421471099, 48.11671701792869]], [[-1.703714801312936, 48.11650733384782], [-1.703710248683568, 48.11659225116515], [-1.703572703584053, 48.116589631105114], [-1.703575373586711, 48.11651380339879], [-1.703587526371577, 48.11651421951988], [-1.703587987796965, 48.11650428523674], [-1.703714801312936, 48.11650733384782]], [[-1.703876281175699, 48.116400824840206], [-1.703876737164121, 48.11645128736511], [-1.703805321955962, 48.11645053371956], [-1.703804761933905, 48.11644424599351], [-1.70364307167807, 48.11644259030975], [-1.703644437332204, 48.116397463693744], [-1.703876281175699, 48.116400824840206]], [[-1.703308412342065, 48.116509139652074], [-1.703311212161996, 48.11654057829239], [-1.703310049221673, 48.11655775211543], [-1.703299336334059, 48.116573504409025], [-1.703286642060783, 48.11658212429291], [-1.703224536649533, 48.11658009708539], [-1.703226185703911, 48.11650791593967], [-1.703308412342065, 48.116509139652074]]]], ""type"": ""MultiPolygon""}","0350937D, 0752183R",YCV45EKPSCRT
2021,"Université Rennes II Haute Bretagne,École des hautes études en santé publique (EHESP),PARTIES COMMUNES  PARTENAIRE GÉNÉRIQUE",Oui,170688,FF9C7A,MSHB - BATIMENT GERMAINE TILLON,38-OP-50272,ti37C,IB00100280480,EV0091,Satisfaisant,3672,3976,Bât. enseignement ou sport,Privé,Etat,,,,Sans objet,,,,,,,,,,,,,,,,,,"48.116719, -1.702985",15  AV DU PROFESSEUR LEON BERNARD,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.703088586403457, 48.11606629559465], [-1.703075983869335, 48.11634804851211], [-1.703084530741302, 48.11636844037683], [-1.703098984798754, 48.11637958194975], [-1.703126613067021, 48.11638749313693], [-1.703157625661028, 48.11638805764718], [-1.703210100940442, 48.11638776510657], [-1.703222253693465, 48.11638818126536], [-1.703224911936001, 48.11643314718046], [-1.703210156327814, 48.116433736399564], [-1.703047124703678, 48.11643213346393], [-1.703043986087098, 48.11657829224819], [-1.702967125038819, 48.11657685410151], [-1.70296674348527, 48.11658768662879], [-1.702800708602196, 48.11658259748938], [-1.702803016469529, 48.11653292609067], [-1.702824639192345, 48.11653386561264], [-1.702827778412611, 48.116387706829876], [-1.70269291672538, 48.11638497862136], [-1.702685592898138, 48.11652950158425], [-1.70270579421096, 48.11652959644004], [-1.702704827675587, 48.11657921427744], [-1.7025661012012, 48.11657844309727], [-1.702566297717665, 48.11661088711703], [-1.702527316436291, 48.11661154204406], [-1.702524681453491, 48.116718017244615], [-1.702358806161678, 48.116714723978], [-1.702365189378904, 48.11657474584635], [-1.70212671772609, 48.11657254774192], [-1.702122005965872, 48.11679178585563], [-1.702357955707576, 48.11679588757513], [-1.702359962300118, 48.11675794696366], [-1.702520392034002, 48.11676055621111], [-1.702520145157271, 48.11681825826439], [-1.702958589235667, 48.11682869694985], [-1.702957044616996, 48.11685670329141], [-1.703701433619457, 48.11687114859844], [-1.703704319273093, 48.116843088676525], [-1.703891657910886, 48.11684552288368], [-1.703896978357953, 48.11667854371718], [-1.703896380999716, 48.11664160846912], [-1.70396905788448, 48.116641410239176], [-1.703979434247588, 48.11634983014387], [-1.703720522292248, 48.11634484588508], [-1.703718818088137, 48.11637105575231], [-1.703590903480069, 48.11637075545522], [-1.703594914860604, 48.11629487416773], [-1.703224345770409, 48.116290742061906], [-1.703231415763452, 48.11606780371105], [-1.703088586403457, 48.11606629559465]], [[-1.702818853801865, 48.1167107790257], [-1.70267854560091, 48.11670736679744], [-1.702683641477714, 48.116613413494804], [-1.70282252801899, 48.11661598103097], [-1.702818853801865, 48.1167107790257]], [[-1.703204421471099, 48.11671701792869], [-1.703072161785794, 48.116713284777234], [-1.703074974071224, 48.11662392982031], [-1.703211097818132, 48.1166257057793], [-1.703204421471099, 48.11671701792869]], [[-1.703714801312936, 48.11650733384782], [-1.703710248683568, 48.11659225116515], [-1.703572703584053, 48.116589631105114], [-1.703575373586711, 48.11651380339879], [-1.703587526371577, 48.11651421951988], [-1.703587987796965, 48.11650428523674], [-1.703714801312936, 48.11650733384782]], [[-1.703876281175699, 48.116400824840206], [-1.703876737164121, 48.11645128736511], [-1.703805321955962, 48.11645053371956], [-1.703804761933905, 48.11644424599351], [-1.70364307167807, 48.11644259030975], [-1.703644437332204, 48.116397463693744], [-1.703876281175699, 48.116400824840206]], [[-1.703308412342065, 48.116509139652074], [-1.703311212161996, 48.11654057829239], [-1.703310049221673, 48.11655775211543], [-1.703299336334059, 48.116573504409025], [-1.703286642060783, 48.11658212429291], [-1.703224536649533, 48.11658009708539], [-1.703226185703911, 48.11650791593967], [-1.703308412342065, 48.116509139652074]]]], ""type"": ""MultiPolygon""}","0350937D, 0752183R",YCV45EKPSCRT
2026,Université de Rennes,Non,136266,9560c7,"UR1 - Site 01 - Bât 03 - Amphi, administration, caféteria",38-OP-50271,91D9w,IB00100011026,AN0362,Satisfaisant,2278.56,2034.15,Bât. enseignement ou sport,Public,Etat,ERP,1re : au-dessus de 1500 personnes,"R : Etablissements d'enseignement, colonies de vacances",Sans objet,Non réglementaire et fonctionnel,Oui,2022-12-31 00:00:00,Non,C,,C,,Oui,2011-01-14,Non,,Non,,Non,,01-Villejean,"48.117864, -1.696328",AV DU PROFESSEUR LEON BERNARD,35000,Rennes,France,35238,Rennes,UU35701,Rennes,D035,Ille-et-Vilaine,A14,Rennes,R53,Bretagne,2026-04-02,"{""coordinates"": [[[[-1.695386206493095, 48.117979063052644], [-1.695510399895125, 48.117740640431755], [-1.695570941566883, 48.117755354176495], [-1.695573305026145, 48.11775165421428], [-1.6956710082839, 48.117760379250555], [-1.695798958838276, 48.1177913356414], [-1.695812740155934, 48.11776464458441], [-1.695801688997573, 48.117761479427806], [-1.695800507275754, 48.11776332941119], [-1.695642246013967, 48.11772456705329], [-1.695689898061184, 48.117639735272306], [-1.695848159103989, 48.11767849756848], [-1.695847057255473, 48.117681245803645], [-1.695928200055281, 48.11770054664881], [-1.695964194237155, 48.11763601110578], [-1.695939409044108, 48.117629787784466], [-1.695968153151316, 48.11757455564454], [-1.695994279777202, 48.117580725476884], [-1.696012787780388, 48.11754663445033], [-1.695949563316359, 48.11753202789575], [-1.695995713501042, 48.11744545296033], [-1.695895311525191, 48.117421511400394], [-1.695892788362791, 48.11742341486715], [-1.695738632270193, 48.11738539043505], [-1.695886839798032, 48.11709913514981], [-1.69628007760564, 48.1171916288378], [-1.696203380170785, 48.11734342384908], [-1.696185541956765, 48.1173396279039], [-1.696163648785561, 48.1173810654272], [-1.696552784936492, 48.11747282039246], [-1.696785162158549, 48.117527556245996], [-1.697372343610179, 48.11766639874859], [-1.697350531129181, 48.1177087347334], [-1.697340055918684, 48.11772718122403], [-1.697312494830985, 48.117780563694225], [-1.696157392384004, 48.117507515895554], [-1.696113605824124, 48.117590390917215], [-1.696138391019208, 48.11759661420209], [-1.696140674556988, 48.11759201597704], [-1.696348266630071, 48.117640529402976], [-1.696345983108249, 48.117645127631896], [-1.696388606688824, 48.11765514678406], [-1.69632977774545, 48.11776566474089], [-1.696522295079765, 48.11781117320725], [-1.69653150901364, 48.11779367853026], [-1.69661817784451, 48.117814561443396], [-1.696608963935672, 48.11783205612691], [-1.696654350523168, 48.11784286645205], [-1.696525195579166, 48.118085995470906], [-1.696166126337889, 48.117999351539524], [-1.696019402640172, 48.11827202627553], [-1.6959629645423, 48.11825805056865], [-1.695961862687675, 48.11826079880383], [-1.695905041604618, 48.118257655561635], [-1.695796509425051, 48.11823313657216], [-1.695797531417883, 48.118229490087515], [-1.695774167307524, 48.118224111503956], [-1.69564621572037, 48.11819315509516], [-1.69563106020198, 48.11818925210987], [-1.695630847004505, 48.118189197822836], [-1.6956305, 48.11818889999998], [-1.695386206415459, 48.11797906319796], [-1.695386206493095, 48.117979063052644]]]], ""type"": ""MultiPolygon""}",0350936C,DXZPGZ1VJTGM
